#Gene	pfamid	SP	TM	Start	End	Length	Strand	Contig	Source	pfam_desc	Taxonomy
demo|02764	PF00208.21;PF02812.18;	No	0	4802	6088	1287	-1	bin00.contig0030	Prodigal_v2.6.3	"Glutamate/Leucine/Phenylalanine/Valine dehydrogenase";"Glu/Leu/Phe/Val dehydrogenase, dimerisation domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02765	PF00574.23;	No	0	6353	7108	756	-1	bin00.contig0030	Prodigal_v2.6.3	"Clp protease";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02766	PF00348.17;	No	0	7063	8034	972	-1	bin00.contig0030	Prodigal_v2.6.3	"Polyprenyl synthetase";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02770	PF01098.19;	No	9	9051	10268	1218	-1	bin00.contig0030	Prodigal_v2.6.3	"Cell cycle protein";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02775	PF00239.21;	No	0	11771	13108	1338	-1	bin00.contig0030	Prodigal_v2.6.3	"Resolvase, N terminal domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02776	PF00903.25;	No	0	13083	13442	360	-1	bin00.contig0030	Prodigal_v2.6.3	"Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02777	PF02955.16;PF02951.14;	No	0	13585	14631	1047	1	bin00.contig0030	Prodigal_v2.6.3	"Prokaryotic glutathione synthetase, ATP-grasp domain";"Prokaryotic glutathione synthetase, N-terminal domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02778	PF01408.22;PF02894.17;	No	0	14685	15791	1107	1	bin00.contig0030	Prodigal_v2.6.3	"Oxidoreductase family, NAD-binding Rossmann fold";"Oxidoreductase family, C-terminal alpha/beta domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02779	PF13249.6;	No	0	15812	17734	1923	1	bin00.contig0030	Prodigal_v2.6.3	"Squalene-hopene cyclase N-terminal domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02780	PF00534.20;	No	0	17747	18730	984	-1	bin00.contig0030	Prodigal_v2.6.3	"Glycosyl transferases group 1";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02781	PF06293.14;PF00400.32;	No	0	18926	21112	2187	-1	bin00.contig0030	Prodigal_v2.6.3	"Lipopolysaccharide kinase (Kdo/WaaP) family";"WD domain, G-beta repeat";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02782	PF02548.15;	No	0	21870	22679	810	-1	bin00.contig0030	Prodigal_v2.6.3	"Ketopantoate hydroxymethyltransferase";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02783	PF02743.18;PF00672.25;PF02518.26;	No	2	22852	24906	2055	1	bin00.contig0030	Prodigal_v2.6.3	"Cache domain";"HAMP domain";"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02786	PF00483.23;	No	0	25707	26774	1068	-1	bin00.contig0030	Prodigal_v2.6.3	"Nucleotidyl transferase";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02787	PF14602.6;PF00101.20;	No	0	27062	27979	918	1	bin00.contig0030	Prodigal_v2.6.3	"Hexapeptide repeat of succinyl-transferase";"Ribulose bisphosphate carboxylase, small chain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02788	PF13442.6;	No	0	28623	28910	288	1	bin00.contig0030	Prodigal_v2.6.3	"Cytochrome C oxidase, cbb3-type, subunit III";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02789	PF01547.25;	No	0	29026	30195	1170	-1	bin00.contig0030	Prodigal_v2.6.3	"Bacterial extracellular solute-binding protein";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02791	PF02277.17;	No	0	31103	32230	1128	-1	bin00.contig0030	Prodigal_v2.6.3	"Phosphoribosyltransferase";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02792	PF09991.9;	No	4	32227	32844	618	-1	bin00.contig0030	Prodigal_v2.6.3	"Predicted membrane protein (DUF2232)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02794	PF00027.29;PF00325.20;	No	0	32917	33633	717	-1	bin00.contig0030	Prodigal_v2.6.3	"Cyclic nucleotide-binding domain";"Bacterial regulatory proteins, crp family";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02796	PF02353.20;	No	0	38388	39221	834	1	bin00.contig0030	Prodigal_v2.6.3	"Mycolic acid cyclopropane synthetase";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02797	PF00535.26;	No	2	39258	40190	933	1	bin00.contig0030	Prodigal_v2.6.3	"Glycosyl transferase family 2";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02801	PF01730.16;	No	0	40799	41485	687	1	bin00.contig0030	Prodigal_v2.6.3	"UreF";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02802	PF02492.19;	No	0	41507	42103	597	1	bin00.contig0030	Prodigal_v2.6.3	"CobW/HypB/UreG, nucleotide-binding domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02803	PF01774.17;	No	0	42127	42954	828	1	bin00.contig0030	Prodigal_v2.6.3	"UreD urease accessory protein";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02804	PF00547.18;	No	0	42977	43279	303	1	bin00.contig0030	Prodigal_v2.6.3	"Urease, gamma subunit";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02805	PF00699.20;	No	0	43357	43737	381	1	bin00.contig0030	Prodigal_v2.6.3	"Urease beta subunit";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02806	PF01979.20;PF00449.20;	No	0	43874	45583	1710	1	bin00.contig0030	Prodigal_v2.6.3	"Amidohydrolase family";"Urease alpha-subunit, N-terminal domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02808	PF00145.17;	No	0	46306	47523	1218	-1	bin00.contig0030	Prodigal_v2.6.3	"C-5 cytosine-specific DNA methylase";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02810	PF13191.6;	No	0	48252	49775	1524	1	bin00.contig0030	Prodigal_v2.6.3	"AAA ATPase domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02811	PF13360.6;PF00400.32;	No	0	49844	53890	4047	1	bin00.contig0030	Prodigal_v2.6.3	"PQQ-like domain";"WD domain, G-beta repeat";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02812	PF00293.28;	No	0	352	876	525	1	bin00.contig0031	Prodigal_v2.6.3	"NUDIX domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02813	PF02656.15;	No	3	876	1250	375	1	bin00.contig0031	Prodigal_v2.6.3	"Domain of unknown function (DUF202)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02815	PF02779.24;PF09364.10;	YES	0	1225	3552	2328	1	bin00.contig0031	Prodigal_v2.6.3	"Transketolase, pyrimidine binding domain";"XFP N-terminal domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02817	PF05685.12;	No	0	3619	4446	828	1	bin00.contig0031	Prodigal_v2.6.3	"Putative restriction endonuclease";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02819	PF01867.16;	No	0	7492	8271	780	-1	bin00.contig0031	Prodigal_v2.6.3	"CRISPR associated protein Cas1";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02821	PF01934.17;	No	0	11387	11731	345	-1	bin00.contig0031	Prodigal_v2.6.3	"Protein of unknown function DUF86";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Cyanobacteriaceae;g__Cyanobacterium_A;s__Cyanobacterium_A aponinum
demo|02822	PF01909.23;	No	0	11724	12026	303	-1	bin00.contig0031	Prodigal_v2.6.3	"Nucleotidyltransferase domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Neosynechococcales;f__Neosynechococcaceae;g__Neosynechococcus;s__Neosynechococcus sphagnicola
demo|02825	PF12323.8;PF01385.19;PF07282.11;	No	0	14735	16063	1329	-1	bin00.contig0031	Prodigal_v2.6.3	"Helix-turn-helix domain";"Probable transposase";"Putative transposase DNA-binding domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Geitlerinema;
demo|02827	PF09907.9;	No	0	16335	16622	288	1	bin00.contig0031	Prodigal_v2.6.3	"HigB_toxin, RelE-like toxic component of a toxin-antitoxin system";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02829	PF00078.27;	No	0	16862	17377	516	-1	bin00.contig0031	Prodigal_v2.6.3	"Reverse transcriptase (RNA-dependent DNA polymerase)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02831	PF01867.16;	No	0	18919	19767	849	1	bin00.contig0031	Prodigal_v2.6.3	"CRISPR associated protein Cas1";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02834	PF02661.18;	No	0	20656	21078	423	1	bin00.contig0031	Prodigal_v2.6.3	"Fic/DOC family";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Phormidiaceae;g__Tychonema;s__Tychonema bourrellyi
demo|02838	PF03787.15;	No	0	25166	25981	816	-1	bin00.contig0031	Prodigal_v2.6.3	"RAMP superfamily";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02839	PF09700.10;	No	0	26059	27087	1029	-1	bin00.contig0031	Prodigal_v2.6.3	"CRISPR-associated protein (Cas_Cmr3)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02840	PF12469.8;	No	0	27174	28829	1656	-1	bin00.contig0031	Prodigal_v2.6.3	"CRISPR-associated protein";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02841	PF00571.28;PF00571.28;PF00571.28;PF00571.28;PF01590.26;PF01590.26;PF02518.26;PF00512.25;	No	0	29138	34489	5352	1	bin00.contig0031	Prodigal_v2.6.3	"CBS domain";"GAF domain";"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase";"His Kinase A (phospho-acceptor) domain";"PAS fold";"PAS fold";"PAS fold";"Response regulator receiver domain";	UNKNOWN
demo|02842	PF01228.21;PF02901.15;	No	0	34779	37076	2298	1	bin00.contig0031	Prodigal_v2.6.3	"Glycine radical";"Pyruvate formate lyase-like";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02843	PF13353.6;	No	0	37221	37970	750	1	bin00.contig0031	Prodigal_v2.6.3	"4Fe-4S single cluster domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02844	PF00395.20;	No	1	38279	38659	381	1	bin00.contig0031	Prodigal_v2.6.3	"S-layer homology domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Calothrix_A;s__Calothrix_A rhizosoleniae
demo|02850	PF05729.12;PF00717.23;	No	9	40800	43337	2538	1	bin00.contig0031	Prodigal_v2.6.3	"NACHT domain";"Peptidase S24-like";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Oscillatoriaceae;g__Oscillatoria;s__Oscillatoria acuminata
demo|02852	PF02604.19;	No	0	43484	43735	252	1	bin00.contig0031	Prodigal_v2.6.3	"Antitoxin Phd_YefM, type II toxin-antitoxin system";	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;
demo|02853	PF05685.12;	No	0	43890	44219	330	1	bin00.contig0031	Prodigal_v2.6.3	"Putative restriction endonuclease";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Geitlerinema;
demo|02854	PF04255.14;	No	0	44338	44532	195	1	bin00.contig0031	Prodigal_v2.6.3	"Protein of unknown function (DUF433)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02857	PF00310.21;PF01645.17;PF04898.14;PF01493.19;	No	0	46773	51359	4587	1	bin00.contig0031	Prodigal_v2.6.3	"Glutamine amidotransferases class-II";"Conserved region in glutamate synthase";"Glutamate synthase central domain";"GXGXG motif";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02858	PF01593.24;PF14691.6;PF07992.14;	No	0	51438	52922	1485	1	bin00.contig0031	Prodigal_v2.6.3	"Flavin containing amine oxidoreductase";"Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster";"Pyridine nucleotide-disulphide oxidoreductase";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02860	PF01571.21;	No	0	76	1149	1074	-1	bin00.contig0032	Prodigal_v2.6.3	"Aminomethyltransferase folate-binding domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02863	PF00185.24;PF02729.21;	No	0	2011	3012	1002	1	bin00.contig0032	Prodigal_v2.6.3	"Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain";"Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02864	PF06051.12;	No	0	3009	3719	711	-1	bin00.contig0032	Prodigal_v2.6.3	"Domain of Unknown Function (DUF928)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02865	PF02113.15;	No	1	3857	5353	1497	1	bin00.contig0032	Prodigal_v2.6.3	"D-Ala-D-Ala carboxypeptidase 3 (S13) family";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02868	PF04471.12;PF14338.6;	No	0	6335	7150	816	1	bin00.contig0032	Prodigal_v2.6.3	"Restriction endonuclease";"Mrr N-terminal domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Chroococcidiopsidaceae;g__Chroogloeocystis;
demo|02869	PF01850.21;	No	0	7616	8029	414	-1	bin00.contig0032	Prodigal_v2.6.3	"PIN domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Oscillatoriaceae;g__Oscillatoria;s__Oscillatoria acuminata
demo|02872	PF01844.23;	No	0	13630	13875	246	-1	bin00.contig0032	Prodigal_v2.6.3	"HNH endonuclease";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02873	PF00350.23;	No	0	14105	16675	2571	-1	bin00.contig0032	Prodigal_v2.6.3	"Dynamin family";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02874	PF03068.15;	YES	0	16883	18613	1731	1	bin00.contig0032	Prodigal_v2.6.3	"Protein-arginine deiminase (PAD)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02876	PF05168.14;	No	0	18733	19113	381	-1	bin00.contig0032	Prodigal_v2.6.3	"HEPN domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Leptolyngbyales;f__Leptolyngbyaceae;g__Alkalinema;
demo|02877	PF01909.23;	No	0	19110	19430	321	-1	bin00.contig0032	Prodigal_v2.6.3	"Nucleotidyltransferase domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02878	PF09720.10;	No	0	19652	19882	231	-1	bin00.contig0032	Prodigal_v2.6.3	"Putative addiction module component";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02879	PF00300.22;	No	0	20249	21535	1287	1	bin00.contig0032	Prodigal_v2.6.3	"Histidine phosphatase superfamily (branch 1)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02880	PF01979.20;	No	0	21576	22874	1299	1	bin00.contig0032	Prodigal_v2.6.3	"Amidohydrolase family";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02883	PF00890.24;PF02910.20;	No	0	23584	25356	1773	-1	bin00.contig0032	Prodigal_v2.6.3	"FAD binding domain";"Fumarate reductase flavoprotein C-term";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02884	PF06514.11;	No	1	25379	25768	390	-1	bin00.contig0032	Prodigal_v2.6.3	"Photosystem II 12 kDa extrinsic protein (PsbU)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02886	PF00498.26;PF00211.20;	No	0	25909	26919	1011	-1	bin00.contig0032	Prodigal_v2.6.3	"FHA domain";"Adenylate and Guanylate cyclase catalytic domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02887	PF11318.8;	No	6	27258	27863	606	-1	bin00.contig0032	Prodigal_v2.6.3	"Protein of unknown function (DUF3120)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02889	PF09367.10;	No	0	28166	28687	522	1	bin00.contig0032	Prodigal_v2.6.3	"CpeS-like protein";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02890	PF02617.17;	No	0	28745	29068	324	-1	bin00.contig0032	Prodigal_v2.6.3	"ATP-dependent Clp protease adaptor protein ClpS";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02891	PF00361.20;	No	14	29289	30953	1665	1	bin00.contig0032	Prodigal_v2.6.3	"Proton-conducting membrane transporter";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02893	PF00563.20;PF00990.21;PF00989.25;PF13188.7;	No	2	31133	33430	2298	1	bin00.contig0032	Prodigal_v2.6.3	"EAL domain";"Diguanylate cyclase, GGDEF domain";"PAS fold";"PAS domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02895	PF02353.20;	No	0	33484	34143	660	1	bin00.contig0032	Prodigal_v2.6.3	"Mycolic acid cyclopropane synthetase";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02896	PF09150.10;PF02136.20;	No	0	34460	35419	960	1	bin00.contig0032	Prodigal_v2.6.3	"Orange carotenoid protein, N-terminal ";"Nuclear transport factor 2 (NTF2) domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02897	PF18032.1;	No	0	35723	36049	327	1	bin00.contig0032	Prodigal_v2.6.3	"Photoprotection regulator fluorescence recovery protein";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02899	PF13181.6;	No	0	36728	37894	1167	1	bin00.contig0032	Prodigal_v2.6.3	"Tetratricopeptide repeat";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02900	PF07690.16;	No	12	38031	39374	1344	-1	bin00.contig0032	Prodigal_v2.6.3	"Major Facilitator Superfamily";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02902	PF05721.13;	No	0	39389	40171	783	-1	bin00.contig0032	Prodigal_v2.6.3	"Phytanoyl-CoA dioxygenase (PhyH)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02903	PF00361.20;	No	13	40335	41915	1581	-1	bin00.contig0032	Prodigal_v2.6.3	"Proton-conducting membrane transporter";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02905	PF01010.19;PF00361.20;PF00662.20;	No	16	41946	43952	2007	-1	bin00.contig0032	Prodigal_v2.6.3	"NADH-dehyrogenase subunit F, TMs, (complex I) C-terminus";"Proton-conducting membrane transporter";"NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|02907	PF00085.20;	No	0	44247	44603	357	-1	bin00.contig0032	Prodigal_v2.6.3	"Thioredoxin";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02908	PF07298.11;	No	5	44646	45365	720	-1	bin00.contig0032	Prodigal_v2.6.3	"NnrU protein";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02910	PF01383.21;PF00175.21;	No	0	45676	46923	1248	1	bin00.contig0032	Prodigal_v2.6.3	"CpcD/allophycocyanin linker domain";"Oxidoreductase NAD-binding domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|02913	PF01479.25;PF17774.1;	No	0	47678	48457	780	1	bin00.contig0032	Prodigal_v2.6.3	"S4 domain";"Putative RNA-binding domain in YlmH";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
