#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	tigrfam_acc	tigrfam_desc	Taxonomy
metaerg.pl|08348	NODE_57_length_88207_cov_36.6018	470	1873	1404	1	No	0	TIGR01134	"amidophosphoribosyltransferase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08353	NODE_57_length_88207_cov_36.6018	5004	5930	927	-1	No	0	TIGR00462	"EF-P lysine aminoacylase GenX"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08355	NODE_57_length_88207_cov_36.6018	7431	9569	2139	-1	No	0	TIGR03705	"polyphosphate kinase 1"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08360	NODE_57_length_88207_cov_36.6018	11857	12213	357	1	No	0	TIGR03342	"sulfur relay protein, TusE/DsrC/DsvC family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08361	NODE_57_length_88207_cov_36.6018	12265	12525	261	1	No	0	TIGR02181	"glutaredoxin 3"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__GCA-2722315;s__GCA-2722315 sp002722315
metaerg.pl|08368	NODE_57_length_88207_cov_36.6018	17767	19098	1332	1	No	0	TIGR01087	"UDP-N-acetylmuramoylalanine--D-glutamate ligase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08370	NODE_57_length_88207_cov_36.6018	20203	20658	456	1	No	0	TIGR00621	"single-stranded DNA-binding protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08371	NODE_57_length_88207_cov_36.6018	20809	21861	1053	1	No	0	TIGR01181	"dTDP-glucose 4,6-dehydratase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08372	NODE_57_length_88207_cov_36.6018	21858	22742	885	1	No	0	TIGR01207	"glucose-1-phosphate thymidylyltransferase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08373	NODE_57_length_88207_cov_36.6018	22739	23287	549	1	No	0	TIGR01221	"dTDP-4-dehydrorhamnose 3,5-epimerase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__GCA-2722315;s__GCA-2722315 sp002722315
metaerg.pl|08374	NODE_57_length_88207_cov_36.6018	23284	24180	897	1	No	0	TIGR01214	"dTDP-4-dehydrorhamnose reductase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08375	NODE_57_length_88207_cov_36.6018	24174	25589	1416	1	No	0	TIGR01479	"mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08381	NODE_57_length_88207_cov_36.6018	27745	28137	393	-1	No	2	TIGR02978	"phage shock protein C"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08383	NODE_57_length_88207_cov_36.6018	28134	28397	264	-1	No	1	TIGR02976	"phage shock protein B"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08385	NODE_57_length_88207_cov_36.6018	28399	29064	666	-1	No	0	TIGR02977	"phage shock protein A"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08399	NODE_57_length_88207_cov_36.6018	38158	39528	1371	1	No	0	TIGR01358	"3-deoxy-7-phosphoheptulonate synthase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08400	NODE_57_length_88207_cov_36.6018	39691	40668	978	-1	No	0	TIGR01759	"malate dehydrogenase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08403	NODE_57_length_88207_cov_36.6018	41430	42395	966	-1	No	0	TIGR03438	"dimethylhistidine N-methyltransferase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08404	NODE_57_length_88207_cov_36.6018	42392	43714	1323	-1	No	0	TIGR03440	"ergothioneine biosynthesis protein EgtB"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08408	NODE_57_length_88207_cov_36.6018	47153	48319	1167	1	No	0	TIGR01016	"succinate-CoA ligase, beta subunit"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08409	NODE_57_length_88207_cov_36.6018	48331	49203	873	1	No	0	TIGR01019	"succinate-CoA ligase, alpha subunit"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08410	NODE_57_length_88207_cov_36.6018	49279	49608	330	1	No	0	TIGR02436	"four helix bundle protein"	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Palsa-1315;s__Palsa-1315 sp002869895
metaerg.pl|08411	NODE_57_length_88207_cov_36.6018	49652	51304	1653	1	No	0	TIGR00552	"NAD+ synthetase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08417	NODE_57_length_88207_cov_36.6018	59118	60584	1467	1	YES	0	TIGR04393	"T5SS/PEP-CTERM-associated repeat"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Anderseniellaceae;g__PALSA-927;s__PALSA-927 sp003151375
metaerg.pl|08425	NODE_57_length_88207_cov_36.6018	62668	63561	894	1	No	0	TIGR00147	"lipid kinase, YegS/Rv2252/BmrU family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08428	NODE_57_length_88207_cov_36.6018	65365	67359	1995	1	No	0	TIGR00631	"excinuclease ABC subunit B"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08429	NODE_57_length_88207_cov_36.6018	67602	68453	852	-1	No	0	TIGR02821	"S-formylglutathione hydrolase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrococcales;f__Nitrococcaceae;g__Spiribacter;s__Spiribacter salinus
metaerg.pl|08430	NODE_57_length_88207_cov_36.6018	68596	69723	1128	-1	No	0	TIGR02818	"S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|08434	NODE_57_length_88207_cov_36.6018	71756	73273	1518	1	No	0	TIGR02734	"phytoene desaturase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__Arenimonas sp003241895
metaerg.pl|08437	NODE_57_length_88207_cov_36.6018	75414	76301	888	1	No	8	TIGR03753	"beta-carotene 15,15'-monooxygenase, Brp/Blh family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thiomicrospira;s__Thiomicrospira cyclica
metaerg.pl|08451	NODE_57_length_88207_cov_36.6018	84609	86528	1920	1	YES	0	TIGR01376	"chlamydial polymorphic outer membrane protein repeat"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Ahniellaceae;g__UDEA-SF1;s__UDEA-SF1 sp002995625
metaerg.pl|08459	NODE_58_length_88179_cov_12.7286	1358	2350	993	-1	No	0	TIGR01430	"adenosine deaminase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp001882345
metaerg.pl|08460	NODE_58_length_88179_cov_12.7286	2386	4092	1707	-1	No	6	TIGR02868	"thiol reductant ABC exporter, CydC subunit"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp000235725
metaerg.pl|08462	NODE_58_length_88179_cov_12.7286	4089	5759	1671	-1	No	5	TIGR02857	"thiol reductant ABC exporter, CydD subunit"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas boliviensis
metaerg.pl|08464	NODE_58_length_88179_cov_12.7286	5764	6771	1008	-1	No	8	TIGR00203	"cytochrome d ubiquinol oxidase, subunit II"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp003031405
metaerg.pl|08468	NODE_58_length_88179_cov_12.7286	8443	9420	978	-1	YES	9	TIGR00367	"K+-dependent Na+/Ca+ exchanger homolog"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp001507855
metaerg.pl|08471	NODE_58_length_88179_cov_12.7286	9952	11094	1143	1	No	8	TIGR00155	"integral membrane protein, PqiA family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sulfidaeris
metaerg.pl|08487	NODE_58_length_88179_cov_12.7286	20073	20786	714	1	No	0	TIGR00364	"queuosine biosynthesis protein QueC"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp000235725
metaerg.pl|08488	NODE_58_length_88179_cov_12.7286	20786	21430	645	1	No	0	TIGR04508	"7-carboxy-7-deazaguanine synthase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas ventosae_B
metaerg.pl|08494	NODE_58_length_88179_cov_12.7286	27718	30321	2604	1	No	0	TIGR00117	"aconitate hydratase 2"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp001507855
metaerg.pl|08495	NODE_58_length_88179_cov_12.7286	30533	31027	495	1	No	0	TIGR01935	"RraA family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sulfidaeris
metaerg.pl|08498	NODE_58_length_88179_cov_12.7286	33010	34800	1791	-1	YES	0	TIGR00066	"gamma-glutamyltransferase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp002332255
metaerg.pl|08500	NODE_58_length_88179_cov_12.7286	34988	37372	2385	-1	No	0	TIGR01418	"phosphoenolpyruvate synthase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp000734975
metaerg.pl|08506	NODE_58_length_88179_cov_12.7286	41828	42505	678	1	No	0	TIGR00498	"repressor LexA"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp002364315
metaerg.pl|08509	NODE_58_length_88179_cov_12.7286	43222	44076	855	-1	No	0	TIGR00655	"formyltetrahydrofolate deformylase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp001507855
metaerg.pl|08512	NODE_58_length_88179_cov_12.7286	46420	47217	798	-1	No	0	TIGR00581	"molybdenum cofactor biosynthesis protein C"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sulfidaeris
metaerg.pl|08513	NODE_58_length_88179_cov_12.7286	47317	47859	543	-1	No	0	TIGR00176	"molybdopterin-guanine dinucleotide biosynthesis protein B"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp002715145
metaerg.pl|08514	NODE_58_length_88179_cov_12.7286	47908	49140	1233	-1	No	11	TIGR00801	"uracil-xanthine permease"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp001507855
metaerg.pl|08516	NODE_58_length_88179_cov_12.7286	49224	49853	630	-1	No	0	TIGR01091	"uracil phosphoribosyltransferase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas stevensii
metaerg.pl|08517	NODE_58_length_88179_cov_12.7286	49949	50632	684	-1	No	0	TIGR00628	"uracil-DNA glycosylase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas titanicae
metaerg.pl|08519	NODE_58_length_88179_cov_12.7286	51121	51666	546	-1	No	0	TIGR01090	"adenine phosphoribosyltransferase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp000734975
metaerg.pl|08522	NODE_58_length_88179_cov_12.7286	53227	53859	633	-1	No	0	TIGR00187	"riboflavin synthase, alpha subunit"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas ventosae_B
metaerg.pl|08526	NODE_58_length_88179_cov_12.7286	55952	56743	792	1	YES	0	TIGR00363	"lipoprotein, YaeC family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas ventosae_B
metaerg.pl|08534	NODE_58_length_88179_cov_12.7286	60069	60776	708	-1	No	0	TIGR03420	"DnaA regulatory inactivator Hda"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp002715145
metaerg.pl|08537	NODE_58_length_88179_cov_12.7286	62100	63167	1068	1	No	0	TIGR00878	"phosphoribosylformylglycinamidine cyclo-ligase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp001651035
metaerg.pl|08538	NODE_58_length_88179_cov_12.7286	63164	63931	768	1	No	0	TIGR00639	"phosphoribosylglycinamide formyltransferase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp002715145
metaerg.pl|08539	NODE_58_length_88179_cov_12.7286	64005	64571	567	-1	No	0	TIGR02274	"deoxycytidine triphosphate deaminase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp001651035
metaerg.pl|08543	NODE_58_length_88179_cov_12.7286	66839	67687	849	-1	No	0	TIGR01469	"uroporphyrinogen-III C-methyltransferase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp001507855
metaerg.pl|08544	NODE_58_length_88179_cov_12.7286	67931	68833	903	1	No	0	TIGR00254	"diguanylate cyclase (GGDEF) domain"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp001651035
metaerg.pl|08547	NODE_58_length_88179_cov_12.7286	70479	71819	1341	-1	No	12	TIGR00797	"MATE efflux family protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp001882345
metaerg.pl|08553	NODE_58_length_88179_cov_12.7286	73578	74777	1200	-1	No	0	TIGR01325	"O-succinylhomoserine sulfhydrylase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp001507855
metaerg.pl|08554	NODE_58_length_88179_cov_12.7286	74790	76310	1521	-1	No	0	TIGR01134	"amidophosphoribosyltransferase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp001651035
metaerg.pl|08560	NODE_58_length_88179_cov_12.7286	77678	79036	1359	-1	No	0	TIGR01499	"bifunctional protein FolC"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp001651035
metaerg.pl|08561	NODE_58_length_88179_cov_12.7286	79029	80048	1020	-1	No	0	TIGR00515	"acetyl-CoA carboxylase, carboxyl transferase, beta subunit"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp002715145
metaerg.pl|08562	NODE_58_length_88179_cov_12.7286	80143	80946	804	-1	No	0	TIGR00262	"tryptophan synthase, alpha subunit"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas campaniensis_A
metaerg.pl|08563	NODE_58_length_88179_cov_12.7286	80970	82211	1242	-1	No	0	TIGR00263	"tryptophan synthase, beta subunit"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp001651035
metaerg.pl|08565	NODE_58_length_88179_cov_12.7286	82938	83876	939	-1	No	0	TIGR00071	"tRNA pseudouridine(38-40) synthase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas boliviensis
metaerg.pl|08566	NODE_58_length_88179_cov_12.7286	83886	85571	1686	-1	YES	1	TIGR03505	"FimV N-terminal domain"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp001507855
metaerg.pl|08569	NODE_58_length_88179_cov_12.7286	85734	86846	1113	-1	No	0	TIGR01745	"aspartate-semialdehyde dehydrogenase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas boliviensis
metaerg.pl|08570	NODE_58_length_88179_cov_12.7286	87068	88147	1080	-1	No	0	TIGR00169	"3-isopropylmalate dehydrogenase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas ventosae_B
metaerg.pl|08575	NODE_59_length_88058_cov_63.5162	3473	4075	603	-1	No	0	TIGR01017	"ribosomal protein uS4"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|08577	NODE_59_length_88058_cov_63.5162	4950	5768	819	-1	No	0	TIGR01856	"histidinol phosphate phosphatase, HisJ family"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|08583	NODE_59_length_88058_cov_63.5162	9429	10634	1206	1	No	0	TIGR00342	"tRNA sulfurtransferase ThiI"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|08586	NODE_59_length_88058_cov_63.5162	13449	14435	987	1	YES	1	TIGR00706	"signal peptide peptidase SppA, 36K type"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|08593	NODE_59_length_88058_cov_63.5162	17002	18192	1191	1	No	0	TIGR00016	"acetate kinase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|08603	NODE_59_length_88058_cov_63.5162	26270	29602	3333	1	No	0	TIGR00594	"DNA polymerase III, alpha subunit"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|08606	NODE_59_length_88058_cov_63.5162	31830	32687	858	1	No	0	TIGR00515	"acetyl-CoA carboxylase, carboxyl transferase, beta subunit"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|08607	NODE_59_length_88058_cov_63.5162	32691	33668	978	1	No	0	TIGR00513	"acetyl-CoA carboxylase, carboxyl transferase, alpha subunit"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|08608	NODE_59_length_88058_cov_63.5162	33800	34759	960	1	No	0	TIGR02482	"6-phosphofructokinase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|08609	NODE_59_length_88058_cov_63.5162	34851	36605	1755	1	No	0	TIGR01064	"pyruvate kinase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|08614	NODE_59_length_88058_cov_63.5162	38621	39736	1116	1	No	0	TIGR01800	"2-methylcitrate synthase/citrate synthase II"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|08615	NODE_59_length_88058_cov_63.5162	39839	41107	1269	1	No	0	TIGR00183	"isocitrate dehydrogenase, NADP-dependent"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|08616	NODE_59_length_88058_cov_63.5162	41152	42090	939	1	YES	0	TIGR01763	"malate dehydrogenase, NAD-dependent"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|08620	NODE_59_length_88058_cov_63.5162	44350	46128	1779	1	YES	2	TIGR00229	"PAS domain S-box protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|08623	NODE_59_length_88058_cov_63.5162	46659	47573	915	1	No	0	TIGR04398	"SLAP domain"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|08623	NODE_59_length_88058_cov_63.5162	46659	47573	915	1	No	0	TIGR04399	"accessory Sec system S-layer assembly protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
