#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	ec_id	ec_name	Taxonomy
metaerg.pl|05994	NODE_36_length_101415_cov_28.1246	77151	78371	1221	-1	No	4	3.6.3.-	"Acting on acid anhydrides; catalyzing transmembrane movement of substances."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|05996	NODE_36_length_101415_cov_28.1246	78372	79079	708	-1	No	0	3.6.3.-	"Acting on acid anhydrides; catalyzing transmembrane movement of substances."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|06000	NODE_36_length_101415_cov_28.1246	80196	80921	726	1	No	0	3.1.3.16	"Protein-serine/threonine phosphatase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|06023	NODE_36_length_101415_cov_28.1246	97571	97957	387	1	No	0	4.4.1.5	"Lactoylglutathione lyase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|06024	NODE_36_length_101415_cov_28.1246	98020	99633	1614	1	No	0	3.4.19.13	"Glutathione gamma-glutamate hydrolase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|06025	NODE_36_length_101415_cov_28.1246	99658	100542	885	1	No	0	2.7.1.85	"Beta-glucoside kinase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|06026	NODE_36_length_101415_cov_28.1246	100564	101211	648	1	No	0	3.1.1.72	"Acetylxylan esterase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium putridalgicola"
metaerg.pl|06027	NODE_37_length_100867_cov_7.84447	320	1390	1071	1	No	0	1.1.1.169	"2-dehydropantoate 2-reductase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Ga0077555;s__Ga0077555 sp001464655"
metaerg.pl|06027	NODE_37_length_100867_cov_7.84447	320	1390	1071	1	No	0	1.1.1.-	"With NAD(+) or NADP(+) as acceptor."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Ga0077555;s__Ga0077555 sp001464655"
metaerg.pl|06035	NODE_37_length_100867_cov_7.84447	6431	7537	1107	1	No	0	3.6.3.-	"Acting on acid anhydrides; catalyzing transmembrane movement of substances."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Geodermatophilaceae;g__Blastococcus;s__Blastococcus saxobsidens_A"
metaerg.pl|06036	NODE_37_length_100867_cov_7.84447	7534	8580	1047	1	No	0	3.6.3.-	"Acting on acid anhydrides; catalyzing transmembrane movement of substances."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Geodermatophilaceae;g__Blastococcus;s__Blastococcus saxobsidens_A"
metaerg.pl|06037	NODE_37_length_100867_cov_7.84447	8580	9440	861	1	No	0	4.1.1.112	"Oxaloacetate decarboxylase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Ga0077555;s__Ga0077555 sp001464655"
metaerg.pl|06038	NODE_37_length_100867_cov_7.84447	9457	10329	873	-1	No	0	1.14.11.44	"(R)-dichlorprop dioxygenase (2-oxoglutarate)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Paracraurococcus;s__Paracraurococcus sp003258945"
metaerg.pl|06041	NODE_37_length_100867_cov_7.84447	13439	14986	1548	1	No	0	2.2.1.6	"Acetolactate synthase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002470275"
metaerg.pl|06042	NODE_37_length_100867_cov_7.84447	15143	16252	1110	-1	YES	0	2.6.1.9	"Histidinol-phosphate transaminase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__GCA-002728725;s__GCA-002728725 sp002728725"
metaerg.pl|06046	NODE_37_length_100867_cov_7.84447	16866	19031	2166	1	No	0	3.2.1.-	"Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D xinjiangensis"
metaerg.pl|06048	NODE_37_length_100867_cov_7.84447	20582	21817	1236	1	No	0	1.3.99.-	"With other acceptors."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA7803;s__UBA7803 sp003476445"
metaerg.pl|06051	NODE_37_length_100867_cov_7.84447	23224	24279	1056	-1	No	0	4.1.99.12	"3,4-dihydroxy-2-butanone-4-phosphate synthase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__SZUA-309;s__SZUA-309 sp003228415"
metaerg.pl|06051	NODE_37_length_100867_cov_7.84447	23224	24279	1056	-1	No	0	3.5.4.25	"GTP cyclohydrolase II."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__SZUA-309;s__SZUA-309 sp003228415"
metaerg.pl|06055	NODE_37_length_100867_cov_7.84447	26928	28166	1239	1	No	6	2.7.13.3	"Histidine kinase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sulfuricellaceae;g__Sulfuricella_A;s__Sulfuricella_A denitrificans"
metaerg.pl|06086	NODE_37_length_100867_cov_7.84447	47977	49374	1398	-1	No	0	6.1.1.22	"Asparagine--tRNA ligase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Contendobacter;s__Contendobacter sp002352185"
metaerg.pl|06095	NODE_37_length_100867_cov_7.84447	56150	58630	2481	1	No	0	3.2.1.21	"Beta-glucosidase."	"d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Roseiflexus;s__Roseiflexus castenholzii"
metaerg.pl|06101	NODE_37_length_100867_cov_7.84447	61031	61723	693	1	No	0	3.6.1.1	"Inorganic diphosphatase."	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA2329;s__UBA2329 sp002344975"
metaerg.pl|06102	NODE_37_length_100867_cov_7.84447	61743	63431	1689	1	No	1	6.2.1.12	"4-coumarate--CoA ligase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA11889;s__UBA11889 sp002313255"
metaerg.pl|06104	NODE_37_length_100867_cov_7.84447	63624	64517	894	1	No	0	4.1.2.13	"Fructose-bisphosphate aldolase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__Ga0077536;s__Ga0077536 sp001464935"
metaerg.pl|06106	NODE_37_length_100867_cov_7.84447	68507	70327	1821	-1	No	0	3.1.1.5	"Lysophospholipase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__Arenimonas sp001801685"
metaerg.pl|06119	NODE_37_length_100867_cov_7.84447	76067	77236	1170	-1	No	0	4.4.1.13	"Cysteine-S-conjugate beta-lyase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas_A;s__Halomonas_A anticariensis"
metaerg.pl|06120	NODE_37_length_100867_cov_7.84447	77249	78619	1371	-1	No	0	4.2.1.22	"Cystathionine beta-synthase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas heilongjiangensis"
metaerg.pl|06121	NODE_37_length_100867_cov_7.84447	78722	79426	705	1	No	0	5.1.1.13	"Aspartate racemase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Pseudohaliea;s__Pseudohaliea rubra"
metaerg.pl|06122	NODE_37_length_100867_cov_7.84447	79446	80447	1002	1	No	0	4.4.1.25	"L-cysteate sulfo-lyase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Haliea;s__Haliea salexigens"
metaerg.pl|06125	NODE_37_length_100867_cov_7.84447	83032	84921	1890	1	No	0	3.6.3.41	"Transferred entry: 7.6.2.5."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas_A;s__Pseudoxanthomonas_A mexicana"
metaerg.pl|06126	NODE_37_length_100867_cov_7.84447	84982	85371	390	1	No	0	4.2.1.108	"Ectoine synthase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__UBA5105;s__UBA5105 sp002692965"
metaerg.pl|06131	NODE_37_length_100867_cov_7.84447	87178	87819	642	1	No	0	4.2.1.1	"Carbonic anhydrase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Fodinicurvataceae;g__Fodinicurvata;s__Fodinicurvata sediminis"
metaerg.pl|06134	NODE_37_length_100867_cov_7.84447	89101	90237	1137	1	YES	0	3.1.4.54	"N-acetylphosphatidylethanolamine-hydrolyzing phospholipase D."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalomonadales;f__Thiohalomonadaceae;g__Thiohalomonas;s__Thiohalomonas denitrificans"
metaerg.pl|06140	NODE_37_length_100867_cov_7.84447	92201	93928	1728	-1	No	0	2.7.7.7	"DNA-directed DNA polymerase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Ectothiorhodospiraceae;g__Thioalkalivibrio_A;s__Thioalkalivibrio_A thiocyanodenitrificans"
metaerg.pl|06140	NODE_37_length_100867_cov_7.84447	92201	93928	1728	-1	No	0	3.1.11.1	"Exodeoxyribonuclease I."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Ectothiorhodospiraceae;g__Thioalkalivibrio_A;s__Thioalkalivibrio_A thiocyanodenitrificans"
metaerg.pl|06143	NODE_37_length_100867_cov_7.84447	95850	96830	981	-1	No	0	1.1.1.169	"2-dehydropantoate 2-reductase."	"d__Archaea;p__Halobacterota;c__Methanocellia;o__Methanocellales;f__Methanocellaceae;g__Methanocella;s__Methanocella paludicola"
metaerg.pl|06144	NODE_37_length_100867_cov_7.84447	97074	98603	1530	1	No	0	1.14.13.-	"With NADH or NADPH as one donor, and incorporation of one atom of oxygen."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA7803;s__UBA7803 sp002480525"
metaerg.pl|06145	NODE_37_length_100867_cov_7.84447	98610	99050	441	-1	No	0	3.5.4.1	"Cytosine deaminase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Novimethylophilus;s__Novimethylophilus kurashikiensis"
metaerg.pl|06146	NODE_37_length_100867_cov_7.84447	99150	99749	600	1	No	0	1.6.5.2	"NAD(P)H dehydrogenase (quinone)."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Ectothiorhodospiraceae;g__Ectothiorhodospira;s__Ectothiorhodospira marina"
metaerg.pl|06148	NODE_37_length_100867_cov_7.84447	100545	100865	321	1	YES	0	3.1.4.46	"Glycerophosphodiester phosphodiesterase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Pannonibacter;s__Pannonibacter phragmitetus"
metaerg.pl|06161	NODE_38_length_100134_cov_22.8811	9837	11030	1194	-1	No	0	2.3.1.168	"Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Notoacmeibacter;s__Notoacmeibacter sp002727065"
metaerg.pl|06162	NODE_38_length_100134_cov_22.8811	11027	12016	990	-1	No	0	1.2.4.1	"Pyruvate dehydrogenase (acetyl-transferring)."	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06163	NODE_38_length_100134_cov_22.8811	12013	13011	999	-1	No	0	1.2.4.1	"Pyruvate dehydrogenase (acetyl-transferring)."	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06164	NODE_38_length_100134_cov_22.8811	13008	14732	1725	-1	No	0	6.2.1.1	"Acetate--CoA ligase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06166	NODE_38_length_100134_cov_22.8811	16154	18565	2412	1	No	0	2.7.9.2	"Pyruvate, water dikinase."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Streptosporangium;s__Streptosporangium amethystogenes"
metaerg.pl|06167	NODE_38_length_100134_cov_22.8811	18570	20492	1923	1	No	2	3.4.24.-	"Metalloendopeptidases."	"d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__AR37;s__AR37 sp003220345"
metaerg.pl|06169	NODE_38_length_100134_cov_22.8811	20605	23274	2670	1	YES	0	3.4.14.5	"Dipeptidyl-peptidase IV."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__Bin94;s__Bin94 sp002238865"
metaerg.pl|06173	NODE_38_length_100134_cov_22.8811	24784	26202	1419	-1	No	0	1.4.1.3	"Glutamate dehydrogenase (NAD(P)(+))."	"d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__MEBICO9517;g__MEBICO9517;s__MEBICO9517 sp003285105"
metaerg.pl|06179	NODE_38_length_100134_cov_22.8811	27933	29282	1350	1	No	0	1.17.7.3	"(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin)."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06179	NODE_38_length_100134_cov_22.8811	27933	29282	1350	1	No	0	1.17.7.1	"(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (ferredoxin)."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06207	NODE_38_length_100134_cov_22.8811	53750	55204	1455	1	No	0	6.1.1.17	"Glutamate--tRNA ligase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06208	NODE_38_length_100134_cov_22.8811	55328	55981	654	1	No	0	3.4.21.88	"Repressor LexA."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06209	NODE_38_length_100134_cov_22.8811	56107	56553	447	1	No	0	3.5.4.33	"tRNA(adenine(34)) deaminase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__Bin94;s__Bin94 sp002238865"
metaerg.pl|06218	NODE_38_length_100134_cov_22.8811	62104	62676	573	1	No	0	2.4.2.9	"Uracil phosphoribosyltransferase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06219	NODE_38_length_100134_cov_22.8811	62673	63737	1065	1	No	0	2.1.3.2	"Aspartate carbamoyltransferase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06220	NODE_38_length_100134_cov_22.8811	63897	65273	1377	1	No	0	3.5.2.3	"Dihydroorotase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2988;s__UBA2988 sp002346665"
metaerg.pl|06224	NODE_38_length_100134_cov_22.8811	67235	68017	783	1	No	0	5.4.99.-	"Transferring other groups."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA887;s__UBA887 sp002311875"
metaerg.pl|06225	NODE_38_length_100134_cov_22.8811	68014	68664	651	1	No	0	2.4.2.9	"Uracil phosphoribosyltransferase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Planomicrobium;s__Planomicrobium soli"
metaerg.pl|06227	NODE_38_length_100134_cov_22.8811	69917	71026	1110	1	No	0	5.1.3.23	"UDP-2,3-diacetamido-2,3-dideoxyglucuronic acid 2-epimerase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Fen-1247;s__Fen-1247 sp003136975"
metaerg.pl|06227	NODE_38_length_100134_cov_22.8811	69917	71026	1110	1	No	0	5.1.3.14	"UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Fen-1247;s__Fen-1247 sp003136975"
metaerg.pl|06252	NODE_38_length_100134_cov_22.8811	89751	90221	471	1	YES	1	1.7.2.2	"Nitrite reductase (cytochrome; ammonia-forming)."	"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Blastopirellula_A;s__Blastopirellula_A marina_A"
metaerg.pl|06255	NODE_38_length_100134_cov_22.8811	90205	91758	1554	1	No	1	1.7.2.2	"Nitrite reductase (cytochrome; ammonia-forming)."	"d__Bacteria;p__Myxococcota;c__Bradimonadia;o__Bradymonadales;f__Bradymonadaceae;g__B210;s__B210 sp003260125"
metaerg.pl|06260	NODE_38_length_100134_cov_22.8811	94635	96824	2190	-1	No	0	6.3.1.2	"Glutamine synthetase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06284	NODE_39_length_98514_cov_37.6693	37343	38473	1131	-1	No	0	2.4.2.29	"tRNA-guanine(34) transglycosylase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina"
metaerg.pl|06285	NODE_39_length_98514_cov_37.6693	38585	39616	1032	-1	No	0	2.4.99.17	"S-adenosylmethionine:tRNA ribosyltransferase-isomerase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina"
metaerg.pl|06286	NODE_39_length_98514_cov_37.6693	39733	40752	1020	1	No	0	4.1.1.45	"Aminocarboxymuconate-semialdehyde decarboxylase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina"
metaerg.pl|06288	NODE_39_length_98514_cov_37.6693	41522	42772	1251	1	No	0	3.7.1.3	"Kynureninase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina"
metaerg.pl|06289	NODE_39_length_98514_cov_37.6693	42765	44126	1362	1	No	1	1.14.13.9	"Kynurenine 3-monooxygenase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina"
metaerg.pl|06293	NODE_39_length_98514_cov_37.6693	44856	46217	1362	-1	No	0	1.8.1.7	"Glutathione-disulfide reductase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina"
metaerg.pl|06295	NODE_39_length_98514_cov_37.6693	46831	47436	606	1	No	0	7.6.2.5	"ABC-type heme transporter."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina"
metaerg.pl|06295	NODE_39_length_98514_cov_37.6693	46831	47436	606	1	No	0	3.6.3.41	"Transferred entry: 7.6.2.5."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina"
metaerg.pl|06333	NODE_39_length_98514_cov_37.6693	66080	66838	759	-1	No	0	1.1.1.-	"With NAD(+) or NADP(+) as acceptor."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina"
metaerg.pl|06335	NODE_39_length_98514_cov_37.6693	67637	68116	480	-1	No	0	1.8.4.11	"Peptide-methionine (S)-S-oxide reductase."	"d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__Palsa-288 sp003133205"
metaerg.pl|06336	NODE_39_length_98514_cov_37.6693	68196	69698	1503	1	No	0	3.1.11.1	"Exodeoxyribonuclease I."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina"
metaerg.pl|06343	NODE_39_length_98514_cov_37.6693	71822	73552	1731	-1	No	0	2.7.7.7	"DNA-directed DNA polymerase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina"
metaerg.pl|06344	NODE_39_length_98514_cov_37.6693	74263	76491	2229	1	YES	0	3.4.21.-	"Serine endopeptidases."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina"
metaerg.pl|06348	NODE_39_length_98514_cov_37.6693	78415	79290	876	1	No	0	3.1.2.-	"Thiolester hydrolases."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina"
metaerg.pl|06363	NODE_39_length_98514_cov_37.6693	87497	88705	1209	-1	No	0	6.3.4.21	"Nicotinate phosphoribosyltransferase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__GCA-2722315;s__GCA-2722315 sp002722315"
metaerg.pl|06376	NODE_39_length_98514_cov_37.6693	95875	96492	618	-1	No	0	2.7.7.7	"DNA-directed DNA polymerase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__GCA-2722315;s__GCA-2722315 sp002722315"
metaerg.pl|06378	NODE_40_length_97460_cov_91.5115	3	317	315	1	No	0	1.1.1.86	"Ketol-acid reductoisomerase (NADP(+))."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sagittula;s__Sagittula sp002814095"
metaerg.pl|06391	NODE_40_length_97460_cov_91.5115	8472	9884	1413	-1	No	1	6.3.2.8	"UDP-N-acetylmuramate--L-alanine ligase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans"
metaerg.pl|06393	NODE_40_length_97460_cov_91.5115	9897	10988	1092	-1	YES	0	2.4.1.227	"Undecaprenyldiphospho-muramoylpentapeptide beta-N-"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans"
metaerg.pl|06395	NODE_40_length_97460_cov_91.5115	11001	12170	1170	-1	No	8	2.4.1.129	"Peptidoglycan glycosyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans"
metaerg.pl|06398	NODE_40_length_97460_cov_91.5115	12987	15410	2424	-1	No	0	3.6.4.-	"Acting on ATP; involved in cellular and subcellular movement."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobaca;s__Rhodobaca barguzinensis"
metaerg.pl|06408	NODE_40_length_97460_cov_91.5115	20887	22005	1119	1	No	0	1.4.1.1	"Alanine dehydrogenase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans"
metaerg.pl|06409	NODE_40_length_97460_cov_91.5115	22129	22992	864	1	No	0	3.-.-.-	"Hydrolases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;s__Roseinatronobacter thiooxidans"
metaerg.pl|06415	NODE_40_length_97460_cov_91.5115	24384	25157	774	-1	No	0	2.4.2.-	"Pentosyltransferases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans"
