#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	sprot_id	sprot_desc	Taxonomy
metaerg.pl|06131	NODE_37_length_100867_cov_7.84447	87178	87819	642	1	No	0	sp|P61517|CAN_ECOLI	"Carbonic anhydrase 2"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Fodinicurvataceae;g__Fodinicurvata;s__Fodinicurvata sediminis
metaerg.pl|06134	NODE_37_length_100867_cov_7.84447	89101	90237	1137	1	YES	0	sp|Q6IQ20|NAPEP_HUMAN	"N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalomonadales;f__Thiohalomonadaceae;g__Thiohalomonas;s__Thiohalomonas denitrificans
metaerg.pl|06140	NODE_37_length_100867_cov_7.84447	92201	93928	1728	-1	No	0	sp|P94544|POLX_BACSU	"DNA polymerase/3'-5' exonuclease PolX"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Ectothiorhodospiraceae;g__Thioalkalivibrio_A;s__Thioalkalivibrio_A thiocyanodenitrificans
metaerg.pl|06143	NODE_37_length_100867_cov_7.84447	95850	96830	981	-1	No	0	sp|Q9ABG6|PANE_CAUVC	"Putative 2-dehydropantoate 2-reductase"	d__Archaea;p__Halobacterota;c__Methanocellia;o__Methanocellales;f__Methanocellaceae;g__Methanocella;s__Methanocella paludicola
metaerg.pl|06144	NODE_37_length_100867_cov_7.84447	97074	98603	1530	1	No	0	sp|Q7TVI2|ETHA_MYCBO	"FAD-containing monooxygenase EthA"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA7803;s__UBA7803 sp002480525
metaerg.pl|06145	NODE_37_length_100867_cov_7.84447	98610	99050	441	-1	No	0	sp|P78594|FCA1_CANAX	"Cytosine deaminase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Novimethylophilus;s__Novimethylophilus kurashikiensis
metaerg.pl|06146	NODE_37_length_100867_cov_7.84447	99150	99749	600	1	No	0	sp|C1DFX8|NQOR_AZOVD	"NAD(P)H dehydrogenase (quinone)"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Ectothiorhodospiraceae;g__Ectothiorhodospira;s__Ectothiorhodospira marina
metaerg.pl|06148	NODE_37_length_100867_cov_7.84447	100545	100865	321	1	YES	0	sp|P09394|GLPQ_ECOLI	"Glycerophosphodiester phosphodiesterase, periplasmic"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Pannonibacter;s__Pannonibacter phragmitetus
metaerg.pl|06161	NODE_38_length_100134_cov_22.8811	9837	11030	1194	-1	No	0	sp|Q9I1M0|ODB2_PSEAE	"Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Notoacmeibacter;s__Notoacmeibacter sp002727065
metaerg.pl|06162	NODE_38_length_100134_cov_22.8811	11027	12016	990	-1	No	0	sp|Q38799|ODPB1_ARATH	"Pyruvate dehydrogenase E1 component subunit beta-1, mitochondrial"	d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595
metaerg.pl|06163	NODE_38_length_100134_cov_22.8811	12013	13011	999	-1	No	0	sp|O66112|ODPA_ZYMMO	"Pyruvate dehydrogenase E1 component subunit alpha"	d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595
metaerg.pl|06164	NODE_38_length_100134_cov_22.8811	13008	14732	1725	-1	No	0	sp|P39062|ACSA_BACSU	"Acetyl-coenzyme A synthetase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans
metaerg.pl|06166	NODE_38_length_100134_cov_22.8811	16154	18565	2412	1	No	0	sp|Q55905|PPSA_SYNY3	"Phosphoenolpyruvate synthase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Streptosporangium;s__Streptosporangium amethystogenes
metaerg.pl|06167	NODE_38_length_100134_cov_22.8811	18570	20492	1923	1	No	2	sp|B8J992|FTSH_ANAD2	"ATP-dependent zinc metalloprotease FtsH"	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__AR37;s__AR37 sp003220345
metaerg.pl|06169	NODE_38_length_100134_cov_22.8811	20605	23274	2670	1	YES	0	sp|A6SL49|DAPB_BOTFB	"Probable dipeptidyl-aminopeptidase B"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__Bin94;s__Bin94 sp002238865
metaerg.pl|06171	NODE_38_length_100134_cov_22.8811	23477	24685	1209	-1	YES	0	sp|P73001|Y1608_SYNY3	"hypothetical protein"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735
metaerg.pl|06173	NODE_38_length_100134_cov_22.8811	24784	26202	1419	-1	No	0	sp|Q54KB7|DHE3_DICDI	"Glutamate dehydrogenase, mitochondrial"	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__MEBICO9517;g__MEBICO9517;s__MEBICO9517 sp003285105
metaerg.pl|06179	NODE_38_length_100134_cov_22.8811	27933	29282	1350	1	No	0	sp|Q029T9|ISPG_SOLUE	"4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735
metaerg.pl|06187	NODE_38_length_100134_cov_22.8811	35410	38421	3012	-1	YES	1	sp|Q8A1G1|SUSC_BACTN	"TonB-dependent receptor SusC"	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__Rhodothermus;s__Rhodothermus profundi
metaerg.pl|06193	NODE_38_length_100134_cov_22.8811	40136	43090	2955	-1	YES	0	sp|Q8A1G1|SUSC_BACTN	"TonB-dependent receptor SusC"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|06202	NODE_38_length_100134_cov_22.8811	46928	50374	3447	1	No	12	sp|P25197|NOLG_RHIME	"Nodulation protein NolG"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA1138;s__UBA1138 sp003447875
metaerg.pl|06204	NODE_38_length_100134_cov_22.8811	50371	53643	3273	1	YES	12	sp|A8GHQ9|MDTB_SERP5	"Multidrug resistance protein MdtB"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__BD2-11;s__BD2-11 sp002238605
metaerg.pl|06207	NODE_38_length_100134_cov_22.8811	53750	55204	1455	1	No	0	sp|Q2LQN4|SYE1_SYNAS	"Glutamate--tRNA ligase 1"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|06208	NODE_38_length_100134_cov_22.8811	55328	55981	654	1	No	0	sp|Q2RJF5|LEXA_MOOTA	"LexA repressor"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|06209	NODE_38_length_100134_cov_22.8811	56107	56553	447	1	No	0	sp|Q99W51|TADA_STAAM	"tRNA-specific adenosine deaminase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__Bin94;s__Bin94 sp002238865
metaerg.pl|06216	NODE_38_length_100134_cov_22.8811	60117	61853	1737	-1	No	11	sp|P44263|Y1586_HAEIN	"hypothetical protein"	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Rhodohalobacter;s__Rhodohalobacter halophilus
metaerg.pl|06218	NODE_38_length_100134_cov_22.8811	62104	62676	573	1	No	0	sp|Q72KT9|PYRR_THET2	"Bifunctional protein PyrR"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|06219	NODE_38_length_100134_cov_22.8811	62673	63737	1065	1	No	0	sp|C1A8J7|PYRB_GEMAT	"Aspartate carbamoyltransferase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735
metaerg.pl|06220	NODE_38_length_100134_cov_22.8811	63897	65273	1377	1	No	0	sp|Q39US3|PYRC_GEOMG	"Dihydroorotase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2988;s__UBA2988 sp002346665
metaerg.pl|06221	NODE_38_length_100134_cov_22.8811	65399	65662	264	-1	No	0	sp|Q2RKY2|RS20_MOOTA	"30S ribosomal protein S20"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA822;s__UBA822 sp002712565
metaerg.pl|06222	NODE_38_length_100134_cov_22.8811	65756	66616	861	1	No	0	sp|Q83CP8|SCPA_COXBU	"Segregation and condensation protein A"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA887;s__UBA887 sp002724575
metaerg.pl|06223	NODE_38_length_100134_cov_22.8811	66627	67238	612	1	No	0	sp|Q2RIR6|SCPB_MOOTA	"Segregation and condensation protein B"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA1138;s__UBA1138 sp003447875
metaerg.pl|06224	NODE_38_length_100134_cov_22.8811	67235	68017	783	1	No	0	sp|O67444|Y1464_AQUAE	"Uncharacterized RNA pseudouridine synthase aq_1464"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA887;s__UBA887 sp002311875
metaerg.pl|06225	NODE_38_length_100134_cov_22.8811	68014	68664	651	1	No	0	sp|C5D9M4|UPP_GEOSW	"Uracil phosphoribosyltransferase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Planomicrobium;s__Planomicrobium soli
metaerg.pl|06227	NODE_38_length_100134_cov_22.8811	69917	71026	1110	1	No	0	sp|G3XD61|WBPI_PSEAE	"UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Fen-1247;s__Fen-1247 sp003136975
metaerg.pl|06237	NODE_38_length_100134_cov_22.8811	76844	77959	1116	1	No	8	sp|P0AFS5|TQSA_ECOLI	"AI-2 transport protein TqsA"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA6934;s__UBA6934 sp002346625
metaerg.pl|06249	NODE_38_length_100134_cov_22.8811	85124	86431	1308	-1	No	0	sp|Q9APD9|ZRAR_KLEOX	"Transcriptional regulatory protein ZraR"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735
metaerg.pl|06252	NODE_38_length_100134_cov_22.8811	89751	90221	471	1	YES	1	sp|Q9S1E6|NRFH_WOLSU	"Cytochrome c-type protein NrfH"	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Blastopirellula_A;s__Blastopirellula_A marina_A
metaerg.pl|06255	NODE_38_length_100134_cov_22.8811	90205	91758	1554	1	No	1	sp|A8ERP8|NRFA_ARCB4	"Cytochrome c-552"	d__Bacteria;p__Myxococcota;c__Bradimonadia;o__Bradymonadales;f__Bradymonadaceae;g__B210;s__B210 sp003260125
metaerg.pl|06257	NODE_38_length_100134_cov_22.8811	91831	92688	858	-1	No	3	sp|Q55717|Y639_SYNY3	"Uncharacterized MscS family protein slr0639"	d__Bacteria;p__Myxococcota;c__UBA9160;o__UBA9160;f__UBA4427;g__UBA4427;s__UBA4427 sp002390675
metaerg.pl|06260	NODE_38_length_100134_cov_22.8811	94635	96824	2190	-1	No	0	sp|Q54WR9|GLNA3_DICDI	"Type-3 glutamine synthetase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|06264	NODE_39_length_98514_cov_37.6693	36	1868	1833	-1	YES	5	sp|P0AG91|SECD_ECO57	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06267	NODE_39_length_98514_cov_37.6693	1938	2270	333	-1	No	1	sp|P0ADZ9|YAJC_ECO57	"Sec translocon accessory complex subunit YajC"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06284	NODE_39_length_98514_cov_37.6693	37343	38473	1131	-1	No	0	sp|B8GTQ4|TGT_THISH	"Queuine tRNA-ribosyltransferase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06285	NODE_39_length_98514_cov_37.6693	38585	39616	1032	-1	No	0	sp|Q0A9C4|QUEA_ALKEH	"S-adenosylmethionine:tRNA ribosyltransferase-isomerase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06286	NODE_39_length_98514_cov_37.6693	39733	40752	1020	1	No	0	sp|Q54LN9|ACMSD_DICDI	"2-amino-3-carboxymuconate-6-semialdehyde decarboxylase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06288	NODE_39_length_98514_cov_37.6693	41522	42772	1251	1	No	0	sp|B2SIT8|KYNU_XANOP	"Kynureninase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06289	NODE_39_length_98514_cov_37.6693	42765	44126	1362	1	No	1	sp|B2FL98|KMO_STRMK	"Kynurenine 3-monooxygenase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06291	NODE_39_length_98514_cov_37.6693	44123	44818	696	1	No	6	sp|Q55909|Y305_SYNY3	"TVP38/TMEM64 family membrane protein slr0305"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06293	NODE_39_length_98514_cov_37.6693	44856	46217	1362	-1	No	0	sp|P23189|GSHR_PSEAE	"Glutathione reductase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06295	NODE_39_length_98514_cov_37.6693	46831	47436	606	1	No	0	sp|Q2YNU0|CCMA_BRUA2	"Cytochrome c biogenesis ATP-binding export protein CcmA"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06296	NODE_39_length_98514_cov_37.6693	47433	48104	672	1	No	6	sp|Q9I3N6|CCMB_PSEAE	"Heme exporter protein B"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06298	NODE_39_length_98514_cov_37.6693	48101	48850	750	1	No	6	sp|P0ABM3|CCMC_ECO57	"Heme exporter protein C"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06300	NODE_39_length_98514_cov_37.6693	49006	49494	489	1	YES	1	sp|A4XW26|CCME_PSEMY	"Cytochrome c-type biogenesis protein CcmE"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06303	NODE_39_length_98514_cov_37.6693	49491	51464	1974	1	No	15	sp|P52225|CCMF_PSEFL	"Cytochrome c-type biogenesis protein CcmF"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06305	NODE_39_length_98514_cov_37.6693	51461	52000	540	1	YES	1	sp|Q46476|DSBE_ALLVD	"Thiol:disulfide interchange protein DsbE"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06313	NODE_39_length_98514_cov_37.6693	53789	54469	681	1	No	0	sp|P44271|Y1603_HAEIN	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06314	NODE_39_length_98514_cov_37.6693	54493	55743	1251	1	YES	12	sp|P45268|Y1604_HAEIN	"Putative phosphate permease HI_1604"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06320	NODE_39_length_98514_cov_37.6693	59141	59770	630	1	No	0	sp|Q51373|GACA_PSEAE	"Response regulator GacA"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__GCA-2722315;s__GCA-2722315 sp002722315
metaerg.pl|06321	NODE_39_length_98514_cov_37.6693	59767	60843	1077	1	No	0	sp|Q9VXN0|GTDC1_DROME	"Glycosyltransferase-like domain-containing protein 1-like"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Chromatocurvus;s__Chromatocurvus sp002868715
metaerg.pl|06322	NODE_39_length_98514_cov_37.6693	60813	61748	936	-1	No	7	sp|A9IT56|Y3042_BORPD	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Thioalkalivibrionaceae;g__Thioalkalivibrio;s__Thioalkalivibrio sp000377905
metaerg.pl|06327	NODE_39_length_98514_cov_37.6693	63422	65062	1641	-1	No	14	sp|P37169|MURJ_SALTY	"Probable lipid II flippase MurJ"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06333	NODE_39_length_98514_cov_37.6693	66080	66838	759	-1	No	0	sp|Q9LHT0|TRNHF_ARATH	"Tropinone reductase homolog At5g06060"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06335	NODE_39_length_98514_cov_37.6693	67637	68116	480	-1	No	0	sp|A3CUG3|MSRA_METMJ	"Peptide methionine sulfoxide reductase MsrA"	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__Palsa-288 sp003133205
metaerg.pl|06336	NODE_39_length_98514_cov_37.6693	68196	69698	1503	1	No	0	sp|P04995|EX1_ECOLI	"Exodeoxyribonuclease I"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06341	NODE_39_length_98514_cov_37.6693	70890	71489	600	-1	No	0	sp|A8H2R3|RECR_SHEPA	"Recombination protein RecR"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06342	NODE_39_length_98514_cov_37.6693	71499	71816	318	-1	No	0	sp|B1YRE8|Y1737_BURA4	"Nucleoid-associated protein BamMC406_1737"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06344	NODE_39_length_98514_cov_37.6693	74263	76491	2229	1	YES	0	sp|P16588|PROA_VIBAL	"Alkaline serine exoprotease A"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06346	NODE_39_length_98514_cov_37.6693	76623	78194	1572	-1	No	12	sp|Q93AK1|ECTT_VIRPA	"Ectoine/hydroxyectoine transporter"	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_C;s__Paenibacillus_C harenae
metaerg.pl|06348	NODE_39_length_98514_cov_37.6693	78415	79290	876	1	No	0	sp|P0AGG3|TESB_ECO57	"Acyl-CoA thioesterase 2"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06363	NODE_39_length_98514_cov_37.6693	87497	88705	1209	-1	No	0	sp|B9MHC7|PNCB_ACIET	"Nicotinate phosphoribosyltransferase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__GCA-2722315;s__GCA-2722315 sp002722315
metaerg.pl|06364	NODE_39_length_98514_cov_37.6693	88826	89095	270	1	No	0	sp|P9WJ26|VPB37_MYCTO	"Putative antitoxin VapB37"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|06374	NODE_39_length_98514_cov_37.6693	94948	95673	726	-1	No	7	sp|Q9I310|Y1727_PSEAE	"Uncharacterized signaling protein PA1727"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrococcales;f__Nitrococcaceae;g__E85;s__E85 sp003149435
metaerg.pl|06376	NODE_39_length_98514_cov_37.6693	95875	96492	618	-1	No	0	sp|O68045|DPO3E_RHOCB	"DNA polymerase III subunit epsilon-like protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__GCA-2722315;s__GCA-2722315 sp002722315
metaerg.pl|06378	NODE_40_length_97460_cov_91.5115	3	317	315	1	No	0	sp|A3PH14|ILVC_RHOS1	"Ketol-acid reductoisomerase (NADP(+))"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sagittula;s__Sagittula sp002814095
metaerg.pl|06383	NODE_40_length_97460_cov_91.5115	1400	2407	1008	1	No	0	sp|P94474|YEAC_BACSU	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;s__Roseinatronobacter thiooxidans
metaerg.pl|06391	NODE_40_length_97460_cov_91.5115	8472	9884	1413	-1	No	1	sp|A1BAL4|MURC_PARDP	"UDP-N-acetylmuramate--L-alanine ligase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06393	NODE_40_length_97460_cov_91.5115	9897	10988	1092	-1	YES	0	sp|Q3J4M2|MURG_RHOS4	"UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06395	NODE_40_length_97460_cov_91.5115	11001	12170	1170	-1	No	8	sp|B8H092|FTSW_CAUVN	"Probable peptidoglycan glycosyltransferase FtsW"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06398	NODE_40_length_97460_cov_91.5115	12987	15410	2424	-1	No	0	sp|O27830|HELX_METTH	"Uncharacterized ATP-dependent helicase MTH_1802"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobaca;s__Rhodobaca barguzinensis
metaerg.pl|06399	NODE_40_length_97460_cov_91.5115	15514	15960	447	1	No	0	sp|O68068|Y2083_RHOCB	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06404	NODE_40_length_97460_cov_91.5115	19294	19740	447	1	No	0	sp|O34305|YTOQ_BACSU	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Halocynthiibacter_B;s__Halocynthiibacter_B arcticus
metaerg.pl|06405	NODE_40_length_97460_cov_91.5115	19846	20229	384	1	No	3	sp|A8LLI0|MSCL_DINSH	"Large-conductance mechanosensitive channel"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;s__Roseinatronobacter thiooxidans
metaerg.pl|06407	NODE_40_length_97460_cov_91.5115	20286	20744	459	-1	No	0	sp|P42179|BKDR_PSEPU	"Bkd operon transcriptional regulator"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;s__Roseinatronobacter thiooxidans
