#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	genomedb_acc	Taxonomy
metaerg.pl|06442	NODE_40_length_97460_cov_91.5115	44041	45978	1938	1	No	1	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06444	NODE_40_length_97460_cov_91.5115	45975	47123	1149	1	No	8	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06446	NODE_40_length_97460_cov_91.5115	47120	48052	933	1	No	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06447	NODE_40_length_97460_cov_91.5115	48191	48766	576	1	No	1	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06449	NODE_40_length_97460_cov_91.5115	48930	50165	1236	1	YES	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06451	NODE_40_length_97460_cov_91.5115	50144	50947	804	-1	No	7	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06453	NODE_40_length_97460_cov_91.5115	50940	51695	756	-1	No	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06454	NODE_40_length_97460_cov_91.5115	51692	52189	498	-1	No	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06455	NODE_40_length_97460_cov_91.5115	52260	53369	1110	1	YES	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06457	NODE_40_length_97460_cov_91.5115	53430	54383	954	1	No	0	GCF_001870675.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;s__Roseinatronobacter thiooxidans
metaerg.pl|06458	NODE_40_length_97460_cov_91.5115	54383	54832	450	1	No	4	GCF_001870675.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;s__Roseinatronobacter thiooxidans
metaerg.pl|06460	NODE_40_length_97460_cov_91.5115	54866	55471	606	1	No	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06461	NODE_40_length_97460_cov_91.5115	55464	55925	462	1	No	0	GCF_001517585.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseibaca;s__Roseibaca calidilacus
metaerg.pl|06462	NODE_40_length_97460_cov_91.5115	55922	56545	624	1	No	6	GCF_001870665.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobaca;s__Rhodobaca barguzinensis
metaerg.pl|06464	NODE_40_length_97460_cov_91.5115	56554	57093	540	-1	YES	0	GCF_001870675.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;s__Roseinatronobacter thiooxidans
metaerg.pl|06466	NODE_40_length_97460_cov_91.5115	57259	58278	1020	1	No	0	GCF_001870675.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;s__Roseinatronobacter thiooxidans
metaerg.pl|06468	NODE_40_length_97460_cov_91.5115	58791	60077	1287	1	No	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06469	NODE_40_length_97460_cov_91.5115	60187	63051	2865	1	No	1	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06471	NODE_40_length_97460_cov_91.5115	63093	63704	612	1	No	6	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06473	NODE_40_length_97460_cov_91.5115	63745	65139	1395	-1	No	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06474	NODE_40_length_97460_cov_91.5115	65227	65679	453	-1	No	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06475	NODE_40_length_97460_cov_91.5115	65817	66047	231	-1	No	0	GCF_001870675.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;s__Roseinatronobacter thiooxidans
metaerg.pl|06476	NODE_40_length_97460_cov_91.5115	66697	67047	351	-1	No	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06477	NODE_40_length_97460_cov_91.5115	67102	67422	321	-1	No	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06478	NODE_40_length_97460_cov_91.5115	67419	70151	2733	-1	No	0	GCF_001870665.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobaca;s__Rhodobaca barguzinensis
metaerg.pl|06479	NODE_40_length_97460_cov_91.5115	70346	70645	300	1	No	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06480	NODE_40_length_97460_cov_91.5115	70642	71094	453	-1	No	3	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06482	NODE_40_length_97460_cov_91.5115	71094	71672	579	-1	No	4	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06484	NODE_40_length_97460_cov_91.5115	71747	72385	639	-1	YES	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06486	NODE_40_length_97460_cov_91.5115	72382	74094	1713	-1	No	1	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06488	NODE_40_length_97460_cov_91.5115	74098	74874	777	-1	No	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06489	NODE_40_length_97460_cov_91.5115	74878	76029	1152	-1	No	7	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06491	NODE_40_length_97460_cov_91.5115	76177	77259	1083	1	No	0	GCF_900110285.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus alcaliphilus
metaerg.pl|06492	NODE_40_length_97460_cov_91.5115	77259	78053	795	1	No	0	GCF_000813725.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Leisingera;s__Leisingera sp000813725
metaerg.pl|06494	NODE_40_length_97460_cov_91.5115	78354	79583	1230	-1	No	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06495	NODE_40_length_97460_cov_91.5115	79588	80160	573	-1	No	5	GCF_001870665.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobaca;s__Rhodobaca barguzinensis
metaerg.pl|06497	NODE_40_length_97460_cov_91.5115	80166	80672	507	-1	No	4	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06499	NODE_40_length_97460_cov_91.5115	80703	82001	1299	-1	No	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06500	NODE_40_length_97460_cov_91.5115	81998	82759	762	-1	No	0	GCF_001870665.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobaca;s__Rhodobaca barguzinensis
metaerg.pl|06501	NODE_40_length_97460_cov_91.5115	82790	84301	1512	-1	No	0	GCF_001870675.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;s__Roseinatronobacter thiooxidans
metaerg.pl|06502	NODE_40_length_97460_cov_91.5115	84317	85366	1050	-1	No	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06503	NODE_40_length_97460_cov_91.5115	85391	85849	459	-1	No	0	GCF_001870665.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobaca;s__Rhodobaca barguzinensis
metaerg.pl|06504	NODE_40_length_97460_cov_91.5115	86099	86758	660	1	No	0	GCF_001870675.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;s__Roseinatronobacter thiooxidans
metaerg.pl|06505	NODE_40_length_97460_cov_91.5115	86828	87412	585	1	No	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06506	NODE_40_length_97460_cov_91.5115	87511	88176	666	1	No	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06507	NODE_40_length_97460_cov_91.5115	88207	88482	276	1	No	2	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06509	NODE_40_length_97460_cov_91.5115	88627	89355	729	1	YES	1	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06512	NODE_40_length_97460_cov_91.5115	89369	89698	330	1	No	3	GCF_001870665.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobaca;s__Rhodobaca barguzinensis
metaerg.pl|06514	NODE_40_length_97460_cov_91.5115	89699	90301	603	1	No	6	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06516	NODE_40_length_97460_cov_91.5115	90376	92196	1821	1	No	0	GCF_001870665.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobaca;s__Rhodobaca barguzinensis
metaerg.pl|06517	NODE_40_length_97460_cov_91.5115	92496	93770	1275	-1	No	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06518	NODE_40_length_97460_cov_91.5115	93816	94433	618	-1	YES	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|06520	NODE_40_length_97460_cov_91.5115	94670	96184	1515	1	No	0	GCF_001870675.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;s__Roseinatronobacter thiooxidans
metaerg.pl|06524	NODE_41_length_96670_cov_8.44477	2	1261	1260	1	No	0	GCF_000763385.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp000763385
metaerg.pl|06525	NODE_41_length_96670_cov_8.44477	1266	1739	474	1	No	0	GCF_002964865.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Chroococcidiopsidaceae;g__Chroogloeocystis;s__Chroogloeocystis sp002964865
metaerg.pl|06526	NODE_41_length_96670_cov_8.44477	1798	2424	627	1	No	0	GCF_003022385.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp003022385
metaerg.pl|06529	NODE_41_length_96670_cov_8.44477	3437	3874	438	-1	No	0	GCF_000204075.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Trichormus;s__Trichormus variabilis
metaerg.pl|06530	NODE_41_length_96670_cov_8.44477	4239	4616	378	-1	No	0	GCF_002215035.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Elainellales;f__Elainellaceae;g__Leptolyngbya_A;s__Leptolyngbya_A ohadii
metaerg.pl|06534	NODE_41_length_96670_cov_8.44477	6135	7535	1401	1	No	2	GCA_003249105.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp003249105
metaerg.pl|06536	NODE_41_length_96670_cov_8.44477	7628	8842	1215	1	No	0	GCA_003241845.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea antarctica
metaerg.pl|06537	NODE_41_length_96670_cov_8.44477	8842	9693	852	1	No	3	GCA_003241845.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea antarctica
metaerg.pl|06539	NODE_41_length_96670_cov_8.44477	9683	10492	810	1	No	0	GCF_003017785.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__CCP5;s__CCP5 sp003017785
metaerg.pl|06540	NODE_41_length_96670_cov_8.44477	10651	11106	456	-1	No	0	GCF_003022385.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp003022385
metaerg.pl|06541	NODE_41_length_96670_cov_8.44477	11269	12654	1386	1	No	12	GCF_000763385.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp000763385
metaerg.pl|06543	NODE_41_length_96670_cov_8.44477	12813	13286	474	1	No	0	GCF_000763385.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp000763385
metaerg.pl|06544	NODE_41_length_96670_cov_8.44477	13352	14731	1380	-1	YES	0	GCF_001653095.1	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Hoyosella;s__Hoyosella altamirensis
metaerg.pl|06546	NODE_41_length_96670_cov_8.44477	15350	16615	1266	1	No	12	GCF_000092425.1	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__Truepera radiovictrix
metaerg.pl|06548	NODE_41_length_96670_cov_8.44477	16656	16928	273	1	No	0	GCF_001758195.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__Pseudohongiella;s__Pseudohongiella acticola
metaerg.pl|06549	NODE_41_length_96670_cov_8.44477	16940	17950	1011	1	No	0	GCA_002311875.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA887;s__UBA887 sp002311875
metaerg.pl|06552	NODE_41_length_96670_cov_8.44477	18592	18987	396	1	No	0	GCF_003022385.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp003022385
metaerg.pl|06553	NODE_41_length_96670_cov_8.44477	19046	23116	4071	-1	No	0	GCF_000309385.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea nodulosa
metaerg.pl|06554	NODE_41_length_96670_cov_8.44477	23250	24047	798	-1	No	0	GCF_000763385.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp000763385
metaerg.pl|06555	NODE_41_length_96670_cov_8.44477	24319	26280	1962	1	No	12	GCA_003241845.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea antarctica
metaerg.pl|06557	NODE_41_length_96670_cov_8.44477	26427	26888	462	1	No	3	GCF_000763385.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp000763385
metaerg.pl|06559	NODE_41_length_96670_cov_8.44477	27043	27909	867	1	No	7	GCF_003017855.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp003017855
metaerg.pl|06561	NODE_41_length_96670_cov_8.44477	28053	28349	297	-1	No	0	GCA_003241845.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea antarctica
metaerg.pl|06562	NODE_41_length_96670_cov_8.44477	28419	29270	852	1	No	0	GCF_003017855.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp003017855
metaerg.pl|06563	NODE_41_length_96670_cov_8.44477	29324	29887	564	1	No	0	GCF_001904775.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea tenue
metaerg.pl|06564	NODE_41_length_96670_cov_8.44477	30036	30401	366	1	No	0	GCA_003249105.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp003249105
metaerg.pl|06565	NODE_41_length_96670_cov_8.44477	30603	31838	1236	1	No	0	GCF_003022385.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp003022385
metaerg.pl|06566	NODE_41_length_96670_cov_8.44477	32093	32857	765	1	No	0	GCA_001899305.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Hydrogenophilaceae;g__Thiobacillus;s__Thiobacillus sp001899305
metaerg.pl|06567	NODE_41_length_96670_cov_8.44477	32870	33535	666	-1	No	0	GCA_003241845.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea antarctica
metaerg.pl|06568	NODE_41_length_96670_cov_8.44477	33859	34479	621	1	No	0	GCF_001904775.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea tenue
metaerg.pl|06569	NODE_41_length_96670_cov_8.44477	34641	35393	753	-1	No	0	GCF_001904775.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea tenue
metaerg.pl|06570	NODE_41_length_96670_cov_8.44477	35513	36643	1131	-1	No	0	GCF_003022385.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp003022385
metaerg.pl|06571	NODE_41_length_96670_cov_8.44477	36790	37974	1185	-1	No	8	GCF_000763385.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp000763385
metaerg.pl|06573	NODE_41_length_96670_cov_8.44477	37978	39150	1173	-1	No	10	GCF_000309385.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea nodulosa
metaerg.pl|06575	NODE_41_length_96670_cov_8.44477	39339	40649	1311	-1	YES	0	GCF_000763385.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp000763385
metaerg.pl|06577	NODE_41_length_96670_cov_8.44477	40825	41460	636	-1	No	0	GCA_003241845.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea antarctica
metaerg.pl|06578	NODE_41_length_96670_cov_8.44477	41939	43231	1293	-1	No	0	GCF_000309385.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea nodulosa
metaerg.pl|06579	NODE_41_length_96670_cov_8.44477	43502	44539	1038	-1	No	0	GCF_000763385.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp000763385
metaerg.pl|06580	NODE_41_length_96670_cov_8.44477	44768	45826	1059	-1	No	1	GCA_003249105.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp003249105
metaerg.pl|06582	NODE_41_length_96670_cov_8.44477	45999	48476	2478	-1	No	0	GCF_000309385.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea nodulosa
metaerg.pl|06583	NODE_41_length_96670_cov_8.44477	48918	49259	342	1	No	0	GCF_002075285.2	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Halomicronema;s__Halomicronema hongdechloris
metaerg.pl|06584	NODE_41_length_96670_cov_8.44477	49565	50572	1008	1	No	0	GCF_003017855.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp003017855
metaerg.pl|06585	NODE_41_length_96670_cov_8.44477	50706	51953	1248	1	No	11	GCF_000763385.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea sp000763385
metaerg.pl|06587	NODE_41_length_96670_cov_8.44477	52002	52484	483	-1	No	0	GCA_002796835.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Elainellales;f__Elainellaceae;g__Elainella;s__Elainella saxicola
metaerg.pl|06588	NODE_41_length_96670_cov_8.44477	52526	53977	1452	-1	No	0	GCF_001904775.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea tenue
