metaerg.pl|00012	K00789
metaerg.pl|08406	K11527
metaerg.pl|08406	K07636
metaerg.pl|08406	K07653
metaerg.pl|08406	K07638
metaerg.pl|08406	K02480
metaerg.pl|08406	K02482
metaerg.pl|08406	K08801
metaerg.pl|08406	K01768
metaerg.pl|08406	K07656
metaerg.pl|08406	K07640
metaerg.pl|08406	K07710
metaerg.pl|08406	K07716
metaerg.pl|08406	K07697
metaerg.pl|08406	K02489
metaerg.pl|08406	K10916
metaerg.pl|08406	K08479
metaerg.pl|08406	K03388
metaerg.pl|08406	K02668
metaerg.pl|08406	K02491
metaerg.pl|08406	K07643
metaerg.pl|08406	K11231
metaerg.pl|08406	K08282
metaerg.pl|08406	K07704
metaerg.pl|08406	K10909
metaerg.pl|08406	K07677
metaerg.pl|08406	K07645
metaerg.pl|08406	K07708
metaerg.pl|08406	K11640
metaerg.pl|08406	K11356
metaerg.pl|08406	K02484
metaerg.pl|08406	K07642
metaerg.pl|08406	K11711
metaerg.pl|08406	K07698
metaerg.pl|08406	K07718
metaerg.pl|08406	K07651
metaerg.pl|08406	K07648
metaerg.pl|08406	K07679
metaerg.pl|08406	K13533
metaerg.pl|08406	K08884
metaerg.pl|08406	K07711
metaerg.pl|08406	K11633
metaerg.pl|08406	K07768
metaerg.pl|08406	K11354
metaerg.pl|08406	K07778
metaerg.pl|08406	K07652
metaerg.pl|08406	K07673
metaerg.pl|08406	K07639
metaerg.pl|08406	K08475
metaerg.pl|08406	K07646
metaerg.pl|08406	K13598
metaerg.pl|08406	K07641
metaerg.pl|08406	K07637
metaerg.pl|08406	K03407
metaerg.pl|08406	K07777
metaerg.pl|08406	K07682
metaerg.pl|08406	K00936
metaerg.pl|08406	K07649
metaerg.pl|08406	K07654
metaerg.pl|08408	K01900
metaerg.pl|08408	K01648
metaerg.pl|08408	K01899
metaerg.pl|08408	K01902
metaerg.pl|08408	K08692
metaerg.pl|08408	K14067
metaerg.pl|08408	K01903
metaerg.pl|08409	K01900
metaerg.pl|08409	K01899
metaerg.pl|08409	K08692
metaerg.pl|08409	K01902
metaerg.pl|08409	K01903
metaerg.pl|08411	K03820
metaerg.pl|08411	K01950
metaerg.pl|08421	K01096
metaerg.pl|08421	K12978
metaerg.pl|08421	K06153
metaerg.pl|08427	K14264
metaerg.pl|08427	K00837
metaerg.pl|08427	K14287
metaerg.pl|08427	K00841
metaerg.pl|08427	K00812
metaerg.pl|08427	K00825
metaerg.pl|08427	K14155
metaerg.pl|08427	K01760
metaerg.pl|08427	K14267
metaerg.pl|08427	K10907
metaerg.pl|08427	K00816
metaerg.pl|08427	K00818
metaerg.pl|08427	K00842
metaerg.pl|08428	K05591
metaerg.pl|08428	K10896
metaerg.pl|08428	K03702
metaerg.pl|08429	K01070
metaerg.pl|08430	K00121
metaerg.pl|08430	K13951
metaerg.pl|08430	K00055
metaerg.pl|08430	K00001
metaerg.pl|08430	K13953
metaerg.pl|08430	K13952
metaerg.pl|08430	K07538
metaerg.pl|08430	K13980
metaerg.pl|08434	K03388
metaerg.pl|08435	K02291
metaerg.pl|08437	K21817
metaerg.pl|08441	K06131
metaerg.pl|08442	K01999
metaerg.pl|08444	K00058
metaerg.pl|08444	K12972
metaerg.pl|08455	K07112
metaerg.pl|08457	K00428
metaerg.pl|08459	K01488
metaerg.pl|08459	K21053
metaerg.pl|08460	K01995
metaerg.pl|08460	K10111
metaerg.pl|08460	K02052
metaerg.pl|08460	K02006
metaerg.pl|08460	K02045
metaerg.pl|08460	K06861
metaerg.pl|08460	K01996
metaerg.pl|08460	K16012
metaerg.pl|08462	K06861
metaerg.pl|08462	K01996
metaerg.pl|08462	K02045
metaerg.pl|08462	K02006
metaerg.pl|08462	K16013
metaerg.pl|08464	K00426
metaerg.pl|08466	K00425
metaerg.pl|08471	K03808
metaerg.pl|08473	K02067
metaerg.pl|08473	K06192
metaerg.pl|08475	K09857
metaerg.pl|08478	K10896
metaerg.pl|08478	K12835
metaerg.pl|08478	K11594
metaerg.pl|08478	K13182
metaerg.pl|08478	K11927
metaerg.pl|08478	K13177
metaerg.pl|08478	K05590
metaerg.pl|08478	K01509
metaerg.pl|08478	K12823
metaerg.pl|08478	K12812
metaerg.pl|08478	K03257
metaerg.pl|08478	K05591
metaerg.pl|08478	K13131
metaerg.pl|08478	K12858
metaerg.pl|08478	K13179
metaerg.pl|08478	K13178
metaerg.pl|08478	K13025
metaerg.pl|08478	K12811
metaerg.pl|08478	K13982
metaerg.pl|08478	K01529
metaerg.pl|08478	K13116
metaerg.pl|08478	K12614
metaerg.pl|08478	K05592
metaerg.pl|08478	K13181
metaerg.pl|08478	K03732
metaerg.pl|08480	K08219
metaerg.pl|08480	K08217
metaerg.pl|08480	K03449
metaerg.pl|08482	K13278
metaerg.pl|08482	K01424
metaerg.pl|08486	K00626
metaerg.pl|08487	K06920
metaerg.pl|08488	K10026
metaerg.pl|08493	K06169
metaerg.pl|08494	K01702
metaerg.pl|08494	K01681
metaerg.pl|08494	K01703
metaerg.pl|08494	K01682
metaerg.pl|08494	K01704
metaerg.pl|08495	K02553
metaerg.pl|08498	K00681
metaerg.pl|08500	K02768
metaerg.pl|08500	K08484
metaerg.pl|08500	K01006
metaerg.pl|08500	K02821
metaerg.pl|08500	K02812
metaerg.pl|08500	K02806
metaerg.pl|08500	K08483
metaerg.pl|08500	K00873
metaerg.pl|08500	K02744
metaerg.pl|08500	K02793
metaerg.pl|08500	K11183
metaerg.pl|08500	K01007
metaerg.pl|08500	K11201
metaerg.pl|08500	K02794
metaerg.pl|08500	K11189
metaerg.pl|08501	K09773
metaerg.pl|08502	K00760
metaerg.pl|08503	K01207
metaerg.pl|08506	K01356
metaerg.pl|08509	K01933
metaerg.pl|08509	K11787
metaerg.pl|08509	K11788
metaerg.pl|08509	K11175
metaerg.pl|08509	K01945
metaerg.pl|08510	K12574
metaerg.pl|08511	K03635
metaerg.pl|08513	K03753
metaerg.pl|08514	K02824
metaerg.pl|08516	K00761
metaerg.pl|08517	K03648
metaerg.pl|08517	K10800
metaerg.pl|08518	K00769
metaerg.pl|08519	K00759
metaerg.pl|08520	K06901
metaerg.pl|08522	K00793
metaerg.pl|08523	K02032
metaerg.pl|08523	K10017
metaerg.pl|08523	K02017
metaerg.pl|08523	K11084
metaerg.pl|08523	K02052
metaerg.pl|08523	K02006
metaerg.pl|08523	K02004
metaerg.pl|08523	K09972
metaerg.pl|08523	K01997
metaerg.pl|08523	K02003
metaerg.pl|08523	K02056
metaerg.pl|08523	K02010
metaerg.pl|08523	K05847
metaerg.pl|08523	K10821
metaerg.pl|08523	K02068
metaerg.pl|08523	K11072
metaerg.pl|08523	K02045
metaerg.pl|08523	K02028
metaerg.pl|08523	K10041
metaerg.pl|08523	K06021
metaerg.pl|08523	K10441
metaerg.pl|08523	K10199
metaerg.pl|08523	K02071
metaerg.pl|08523	K06861
metaerg.pl|08523	K01996
metaerg.pl|08523	K11076
metaerg.pl|08523	K10235
metaerg.pl|08523	K06857
metaerg.pl|08523	K05816
metaerg.pl|08523	K02013
metaerg.pl|08523	K02031
metaerg.pl|08523	K01998
metaerg.pl|08523	K10112
metaerg.pl|08523	K10111
metaerg.pl|08523	K10562
metaerg.pl|08523	K02065
metaerg.pl|08523	K01995
metaerg.pl|08523	K02049
metaerg.pl|08523	K11962
metaerg.pl|08523	K02000
metaerg.pl|08523	K02029
metaerg.pl|08523	K02023
metaerg.pl|08523	K10038
metaerg.pl|08523	K10025
metaerg.pl|08523	K02018
metaerg.pl|08523	K10000
metaerg.pl|08523	K10243
metaerg.pl|08523	K01990
metaerg.pl|08523	K02036
metaerg.pl|08523	K10010
metaerg.pl|08523	K09812
metaerg.pl|08523	K10021
metaerg.pl|08524	K02072
metaerg.pl|08526	K02073
metaerg.pl|08528	K02478
metaerg.pl|08528	K07704
metaerg.pl|08528	K08801
metaerg.pl|08528	K08968
metaerg.pl|08532	K01679
metaerg.pl|08532	K01744
metaerg.pl|08532	K01756
metaerg.pl|08532	K01857
metaerg.pl|08534	K10763
metaerg.pl|08535	K03548
metaerg.pl|08537	K11788
metaerg.pl|08537	K01933
metaerg.pl|08537	K11787
metaerg.pl|08537	K11175
metaerg.pl|08537	K01945
metaerg.pl|08538	K11788
metaerg.pl|08538	K00601
metaerg.pl|08538	K11787
metaerg.pl|08538	K01933
metaerg.pl|08538	K01945
metaerg.pl|08538	K11175
metaerg.pl|08539	K01494
metaerg.pl|08543	K02302
metaerg.pl|08545	K01724
metaerg.pl|08546	K00813
metaerg.pl|08546	K00825
metaerg.pl|08546	K00832
metaerg.pl|08553	K10764
metaerg.pl|08553	K01740
metaerg.pl|08554	K00764
metaerg.pl|08554	K00762
metaerg.pl|08557	K01448
metaerg.pl|08560	K11754
metaerg.pl|08561	K01963
metaerg.pl|08562	K01695
metaerg.pl|08562	K01696
metaerg.pl|08562	K01694
metaerg.pl|08562	K06001
metaerg.pl|08562	K01817
metaerg.pl|08563	K01817
metaerg.pl|08563	K06001
metaerg.pl|08563	K01694
metaerg.pl|08563	K01754
metaerg.pl|08563	K01696
metaerg.pl|08563	K01695
metaerg.pl|08564	K13498
metaerg.pl|08564	K01817
metaerg.pl|08564	K01609
metaerg.pl|08565	K06173
metaerg.pl|08569	K00133
metaerg.pl|08570	K10978
metaerg.pl|08570	K00052
metaerg.pl|08571	K01866
metaerg.pl|08572	K05245
metaerg.pl|08575	K02986
metaerg.pl|08576	K08801
metaerg.pl|08576	K08968
metaerg.pl|08577	K04486
metaerg.pl|08579	K06286
metaerg.pl|08582	K00825
metaerg.pl|08582	K04487
metaerg.pl|08582	K11717
metaerg.pl|08583	K03151
metaerg.pl|08585	K00858
metaerg.pl|08586	K04773
metaerg.pl|08591	K03386
metaerg.pl|08591	K11065
metaerg.pl|08592	K00571
metaerg.pl|08593	K00925
metaerg.pl|08595	K00059
metaerg.pl|08596	K01271
metaerg.pl|08600	K00088
metaerg.pl|08600	K00641
metaerg.pl|08600	K05847
metaerg.pl|08600	K02806
metaerg.pl|08600	K00974
metaerg.pl|08600	K00970
metaerg.pl|08600	K00825
metaerg.pl|08600	K01697
metaerg.pl|08600	K02000
metaerg.pl|08602	K06881
metaerg.pl|08603	K14162
metaerg.pl|08603	K02323
metaerg.pl|08603	K02337
metaerg.pl|08603	K03763
metaerg.pl|08604	K00029
metaerg.pl|08604	K00625
metaerg.pl|08604	K00027
metaerg.pl|08605	K00825
metaerg.pl|08606	K01963
metaerg.pl|08607	K01962
metaerg.pl|08608	K00850
metaerg.pl|08608	K00895
metaerg.pl|08609	K02821
metaerg.pl|08609	K02812
metaerg.pl|08609	K12406
metaerg.pl|08609	K00873
metaerg.pl|08609	K08483
metaerg.pl|08609	K08484
metaerg.pl|08609	K02794
metaerg.pl|08609	K02793
metaerg.pl|08609	K01007
metaerg.pl|08609	K02744
metaerg.pl|08610	K07113
metaerg.pl|08614	K01647
metaerg.pl|08615	K00031
metaerg.pl|08615	K10978
metaerg.pl|08616	K00024
metaerg.pl|08616	K00026
metaerg.pl|08616	K00025
metaerg.pl|08616	K00016
metaerg.pl|08619	K02486
metaerg.pl|08619	K13761
metaerg.pl|08619	K11383
metaerg.pl|08619	K12767
metaerg.pl|08619	K07769
metaerg.pl|08619	K04757
metaerg.pl|08619	K11357
metaerg.pl|08619	K10125
metaerg.pl|08619	K07647
metaerg.pl|08619	K07717
metaerg.pl|08619	K07675
metaerg.pl|08619	K07650
metaerg.pl|08619	K10681
metaerg.pl|08619	K07676
metaerg.pl|08619	K06379
metaerg.pl|08619	K07709
metaerg.pl|08619	K07644
metaerg.pl|08619	K02482
metaerg.pl|08619	K02480
metaerg.pl|08619	K07638
metaerg.pl|08619	K07653
metaerg.pl|08619	K07636
metaerg.pl|08619	K11527
metaerg.pl|08619	K02030
metaerg.pl|08619	K07678
metaerg.pl|08619	K10715
metaerg.pl|08619	K02668
metaerg.pl|08619	K03388
metaerg.pl|08619	K08479
metaerg.pl|08619	K10916
metaerg.pl|08619	K02489
metaerg.pl|08619	K07716
metaerg.pl|08619	K07640
metaerg.pl|08619	K07710
metaerg.pl|08619	K01768
metaerg.pl|08619	K07677
metaerg.pl|08619	K07645
metaerg.pl|08619	K07708
metaerg.pl|08619	K10909
metaerg.pl|08619	K07704
metaerg.pl|08619	K08282
metaerg.pl|08619	K01937
metaerg.pl|08619	K11231
metaerg.pl|08619	K13490
metaerg.pl|08619	K02491
metaerg.pl|08619	K11711
metaerg.pl|08619	K07642
metaerg.pl|08619	K00760
metaerg.pl|08619	K02484
metaerg.pl|08619	K11356
metaerg.pl|08619	K11640
metaerg.pl|08619	K11354
metaerg.pl|08619	K07778
metaerg.pl|08619	K07768
metaerg.pl|08619	K02575
metaerg.pl|08619	K08884
metaerg.pl|08619	K07711
metaerg.pl|08619	K02478
metaerg.pl|08619	K07679
metaerg.pl|08619	K07648
metaerg.pl|08619	K07651
metaerg.pl|08619	K07718
metaerg.pl|08619	K07654
metaerg.pl|08619	K07682
metaerg.pl|08619	K03407
metaerg.pl|08619	K07637
metaerg.pl|08619	K07646
metaerg.pl|08619	K07641
metaerg.pl|08619	K07673
metaerg.pl|08619	K01120
metaerg.pl|08619	K07639
metaerg.pl|08619	K08475
metaerg.pl|08619	K07652
metaerg.pl|08619	K07658
metaerg.pl|08620	K07710
metaerg.pl|08620	K07640
metaerg.pl|08620	K01768
metaerg.pl|08620	K07656
metaerg.pl|08620	K02489
metaerg.pl|08620	K07697
metaerg.pl|08620	K11614
metaerg.pl|08620	K07716
metaerg.pl|08620	K08479
metaerg.pl|08620	K07674
metaerg.pl|08620	K10916
metaerg.pl|08620	K02668
metaerg.pl|08620	K03388
metaerg.pl|08620	K07678
metaerg.pl|08620	K10715
metaerg.pl|08620	K13587
metaerg.pl|08620	K11527
metaerg.pl|08620	K02030
metaerg.pl|08620	K07701
metaerg.pl|08620	K07638
metaerg.pl|08620	K07653
metaerg.pl|08620	K07636
metaerg.pl|08620	K14489
metaerg.pl|08620	K02482
metaerg.pl|08620	K08801
metaerg.pl|08620	K02480
metaerg.pl|08620	K07644
metaerg.pl|08620	K13532
metaerg.pl|08620	K07709
metaerg.pl|08620	K07650
metaerg.pl|08620	K10681
metaerg.pl|08620	K07676
metaerg.pl|08620	K06379
metaerg.pl|08620	K01769
metaerg.pl|08620	K11637
metaerg.pl|08620	K07717
metaerg.pl|08620	K07675
metaerg.pl|08620	K07680
metaerg.pl|08620	K07647
metaerg.pl|08620	K13040
metaerg.pl|08620	K10942
metaerg.pl|08620	K04757
metaerg.pl|08620	K11357
metaerg.pl|08620	K02476
metaerg.pl|08620	K10125
metaerg.pl|08620	K02342
metaerg.pl|08620	K11629
metaerg.pl|08620	K02486
metaerg.pl|08620	K11383
metaerg.pl|08620	K12767
metaerg.pl|08620	K14509
metaerg.pl|08620	K11520
metaerg.pl|08620	K07769
metaerg.pl|08620	K07652
metaerg.pl|08620	K07646
metaerg.pl|08620	K13598
metaerg.pl|08620	K07641
metaerg.pl|08620	K07673
metaerg.pl|08620	K08475
metaerg.pl|08620	K07639
metaerg.pl|08620	K03407
metaerg.pl|08620	K07637
metaerg.pl|08620	K07654
metaerg.pl|08620	K07777
metaerg.pl|08620	K07649
metaerg.pl|08620	K07682
metaerg.pl|08620	K00936
metaerg.pl|08620	K11623
metaerg.pl|08620	K07651
metaerg.pl|08620	K07698
metaerg.pl|08620	K07718
metaerg.pl|08620	K02478
metaerg.pl|08620	K07679
metaerg.pl|08620	K07648
metaerg.pl|08620	K08884
metaerg.pl|08620	K07711
metaerg.pl|08620	K00873
metaerg.pl|08620	K11328
metaerg.pl|08620	K13533
metaerg.pl|08620	K11354
metaerg.pl|08620	K07683
metaerg.pl|08620	K07778
metaerg.pl|08620	K07768
metaerg.pl|08620	K11633
metaerg.pl|08620	K11356
metaerg.pl|08620	K11640
metaerg.pl|08620	K04486
metaerg.pl|08620	K02484
metaerg.pl|08620	K07642
metaerg.pl|08620	K11711
metaerg.pl|08620	K02491
metaerg.pl|08620	K11231
metaerg.pl|08620	K07643
metaerg.pl|08620	K07704
metaerg.pl|08620	K10909
metaerg.pl|08620	K08282
metaerg.pl|08620	K07645
metaerg.pl|08620	K07708
metaerg.pl|08620	K07677
metaerg.pl|08624	K02332
metaerg.pl|08624	K02349
metaerg.pl|08624	K02335
metaerg.pl|08624	K02334
metaerg.pl|08625	K05522
metaerg.pl|08625	K10563
metaerg.pl|08626	K00859
metaerg.pl|08627	K10705
metaerg.pl|08627	K00134
metaerg.pl|08629	K01611
metaerg.pl|08631	K00527
metaerg.pl|08631	K07738
metaerg.pl|08632	K03346
metaerg.pl|08633	K11144
metaerg.pl|08634	K11784
metaerg.pl|08635	K01868
metaerg.pl|08636	K02520
metaerg.pl|08637	K02916
metaerg.pl|08638	K02887
metaerg.pl|08646	K01180
metaerg.pl|08646	K01179
metaerg.pl|08649	K03218
metaerg.pl|08649	K03437
metaerg.pl|08650	K01889
metaerg.pl|08651	K01890
metaerg.pl|08652	K03471
metaerg.pl|08653	K09888
metaerg.pl|08656	K04486
metaerg.pl|08656	K02337
metaerg.pl|08656	K02323
metaerg.pl|08656	K02347
metaerg.pl|08657	K07456
metaerg.pl|08658	K08989
metaerg.pl|08660	K01779
metaerg.pl|08660	K00992
metaerg.pl|08660	K02364
metaerg.pl|08660	K01912
metaerg.pl|08660	K05939
metaerg.pl|08660	K01913
metaerg.pl|08660	K01586
metaerg.pl|08660	K00143
metaerg.pl|08660	K03367
metaerg.pl|08660	K01776
metaerg.pl|08660	K01897
metaerg.pl|08660	K01652
metaerg.pl|08660	K00666
metaerg.pl|08660	K01909
metaerg.pl|08660	K01904
metaerg.pl|08660	K01895
metaerg.pl|08660	K01784
metaerg.pl|08661	K00666
metaerg.pl|08661	K01652
metaerg.pl|08661	K01897
metaerg.pl|08661	K01909
metaerg.pl|08661	K01904
metaerg.pl|08661	K01895
metaerg.pl|08661	K01784
metaerg.pl|08661	K05939
metaerg.pl|08661	K01913
metaerg.pl|08661	K01586
metaerg.pl|08661	K01779
metaerg.pl|08661	K02364
metaerg.pl|08661	K00992
metaerg.pl|08661	K01912
metaerg.pl|08661	K00143
metaerg.pl|08661	K03367
metaerg.pl|08661	K01776
metaerg.pl|08662	K13770
metaerg.pl|08663	K07515
metaerg.pl|08663	K01825
metaerg.pl|08663	K10527
metaerg.pl|08663	K07511
metaerg.pl|08663	K07514
metaerg.pl|08663	K13816
metaerg.pl|08663	K15016
metaerg.pl|08663	K13767
metaerg.pl|08663	K00022
metaerg.pl|08663	K01692
metaerg.pl|08663	K01715
metaerg.pl|08663	K01782
metaerg.pl|08663	K07516
metaerg.pl|08664	K03521
metaerg.pl|08665	K03522
metaerg.pl|08666	K00426
metaerg.pl|08673	K06131
metaerg.pl|08675	K11231
metaerg.pl|08675	K02491
metaerg.pl|08675	K07708
metaerg.pl|08675	K07677
metaerg.pl|08675	K07704
metaerg.pl|08675	K01937
metaerg.pl|08675	K08282
metaerg.pl|08675	K00760
metaerg.pl|08675	K02484
metaerg.pl|08675	K11356
metaerg.pl|08675	K11640
metaerg.pl|08675	K11711
metaerg.pl|08675	K07642
metaerg.pl|08675	K07679
metaerg.pl|08675	K02478
metaerg.pl|08675	K07648
metaerg.pl|08675	K07651
metaerg.pl|08675	K07718
metaerg.pl|08675	K07778
metaerg.pl|08675	K11354
metaerg.pl|08675	K07768
metaerg.pl|08675	K07711
metaerg.pl|08675	K08884
metaerg.pl|08675	K07641
metaerg.pl|08675	K07646
metaerg.pl|08675	K07639
metaerg.pl|08675	K08475
metaerg.pl|08675	K01120
metaerg.pl|08675	K07673
metaerg.pl|08675	K07652
metaerg.pl|08675	K07654
metaerg.pl|08675	K07682
metaerg.pl|08675	K03407
metaerg.pl|08675	K07637
metaerg.pl|08675	K07647
metaerg.pl|08675	K07675
metaerg.pl|08675	K07717
metaerg.pl|08675	K12767
metaerg.pl|08675	K11383
metaerg.pl|08675	K13761
metaerg.pl|08675	K02486
metaerg.pl|08675	K04757
metaerg.pl|08675	K10125
metaerg.pl|08675	K11357
metaerg.pl|08675	K07709
metaerg.pl|08675	K07644
metaerg.pl|08675	K01769
metaerg.pl|08675	K07650
metaerg.pl|08675	K06379
metaerg.pl|08675	K07676
metaerg.pl|08675	K10681
metaerg.pl|08675	K11527
metaerg.pl|08675	K10715
metaerg.pl|08675	K07678
metaerg.pl|08675	K02482
metaerg.pl|08675	K02480
metaerg.pl|08675	K07653
metaerg.pl|08675	K07638
metaerg.pl|08675	K07636
metaerg.pl|08675	K02489
metaerg.pl|08675	K07716
metaerg.pl|08675	K07710
metaerg.pl|08675	K01768
metaerg.pl|08675	K02668
metaerg.pl|08675	K03388
metaerg.pl|08675	K08479
metaerg.pl|08675	K10916
metaerg.pl|08675	K07659
metaerg.pl|08677	K00826
metaerg.pl|08682	K10257
metaerg.pl|08684	K21430
metaerg.pl|08686	K00123
metaerg.pl|08686	K00443
metaerg.pl|08686	K00170
metaerg.pl|08686	K00176
metaerg.pl|08686	K03388
metaerg.pl|08686	K00390
metaerg.pl|08686	K00265
metaerg.pl|08686	K00124
metaerg.pl|08686	K00205
metaerg.pl|08686	K00171
metaerg.pl|08686	K00441
metaerg.pl|08686	K00226
metaerg.pl|08686	K18979
metaerg.pl|08687	K04097
metaerg.pl|08687	K00799
metaerg.pl|08688	K05366
metaerg.pl|08688	K03814
metaerg.pl|08690	K00284
metaerg.pl|08690	K00265
metaerg.pl|08690	K00264
metaerg.pl|08690	K00202
metaerg.pl|08695	K00123
metaerg.pl|08695	K00266
metaerg.pl|08695	K03388
metaerg.pl|08695	K00264
metaerg.pl|08695	K00384
metaerg.pl|08696	K06153
metaerg.pl|08698	K00329
metaerg.pl|08698	K03953
metaerg.pl|08698	K00356
metaerg.pl|08700	K02412
metaerg.pl|08702	K02388
metaerg.pl|08706	K02391
metaerg.pl|08707	K02392
metaerg.pl|08710	K02393
metaerg.pl|08716	K02401
metaerg.pl|08720	K02400
metaerg.pl|08724	K02556
metaerg.pl|08732	K02409
metaerg.pl|08735	K02417
metaerg.pl|08736	K02419
metaerg.pl|08739	K11084
metaerg.pl|08739	K02017
metaerg.pl|08739	K02032
metaerg.pl|08739	K02003
metaerg.pl|08739	K01997
metaerg.pl|08739	K05847
metaerg.pl|08739	K02010
metaerg.pl|08739	K02052
metaerg.pl|08739	K02006
metaerg.pl|08739	K02062
metaerg.pl|08739	K10239
metaerg.pl|08739	K02045
metaerg.pl|08739	K11072
metaerg.pl|08739	K01996
metaerg.pl|08739	K02071
metaerg.pl|08739	K06861
metaerg.pl|08739	K10191
metaerg.pl|08739	K10199
metaerg.pl|08739	K05816
metaerg.pl|08739	K10235
metaerg.pl|08739	K11076
metaerg.pl|08739	K02065
metaerg.pl|08739	K01995
metaerg.pl|08739	K02049
metaerg.pl|08739	K10112
metaerg.pl|08739	K01998
metaerg.pl|08739	K10111
metaerg.pl|08739	K10230
metaerg.pl|08739	K02000
metaerg.pl|08739	K10243
metaerg.pl|08739	K01990
metaerg.pl|08739	K10195
metaerg.pl|08739	K02018
metaerg.pl|08739	K02023
metaerg.pl|08739	K10000
metaerg.pl|08740	K10190
metaerg.pl|08740	K02026
metaerg.pl|08740	K05815
metaerg.pl|08742	K02025
metaerg.pl|08742	K10109
metaerg.pl|08744	K02027
metaerg.pl|08746	K01209
metaerg.pl|08749	K00010
metaerg.pl|08750	K00845
metaerg.pl|08753	K02025
metaerg.pl|08753	K10109
metaerg.pl|08755	K02026
metaerg.pl|08755	K10190
metaerg.pl|08755	K10119
metaerg.pl|08757	K10000
metaerg.pl|08757	K02023
metaerg.pl|08757	K02018
metaerg.pl|08757	K10195
metaerg.pl|08757	K10243
metaerg.pl|08757	K01990
metaerg.pl|08757	K02000
metaerg.pl|08757	K10230
metaerg.pl|08757	K10111
metaerg.pl|08757	K01998
metaerg.pl|08757	K10112
metaerg.pl|08757	K02049
metaerg.pl|08757	K02065
metaerg.pl|08757	K01995
metaerg.pl|08757	K11076
metaerg.pl|08757	K02193
metaerg.pl|08757	K02013
metaerg.pl|08757	K10235
metaerg.pl|08757	K06857
metaerg.pl|08757	K05816
metaerg.pl|08757	K10199
metaerg.pl|08757	K10191
metaerg.pl|08757	K02071
metaerg.pl|08757	K06861
metaerg.pl|08757	K01996
metaerg.pl|08757	K02045
metaerg.pl|08757	K11072
metaerg.pl|08757	K10239
metaerg.pl|08757	K02062
metaerg.pl|08757	K02004
metaerg.pl|08757	K02006
metaerg.pl|08757	K02052
metaerg.pl|08757	K02010
metaerg.pl|08757	K05847
metaerg.pl|08757	K01997
metaerg.pl|08757	K02003
metaerg.pl|08757	K02032
metaerg.pl|08757	K02017
metaerg.pl|08757	K11084
metaerg.pl|08758	K00825
metaerg.pl|08766	K01781
metaerg.pl|08766	K01631
metaerg.pl|08766	K01684
metaerg.pl|08767	K00517
metaerg.pl|08774	K01409
metaerg.pl|08775	K00006
metaerg.pl|08775	K00057
metaerg.pl|08782	K01251
metaerg.pl|08783	K06952
metaerg.pl|08786	K03684
metaerg.pl|08787	K01697
metaerg.pl|08787	K00845
metaerg.pl|08787	K02000
metaerg.pl|08787	K05847
metaerg.pl|08787	K06041
metaerg.pl|08793	K05816
metaerg.pl|08793	K02013
metaerg.pl|08793	K01998
metaerg.pl|08793	K10111
metaerg.pl|08793	K02065
metaerg.pl|08793	K01995
metaerg.pl|08793	K02049
metaerg.pl|08793	K11962
metaerg.pl|08793	K02000
metaerg.pl|08793	K02023
metaerg.pl|08793	K01990
metaerg.pl|08793	K02017
metaerg.pl|08793	K11084
metaerg.pl|08793	K02006
metaerg.pl|08793	K02052
metaerg.pl|08793	K02003
metaerg.pl|08793	K01997
metaerg.pl|08793	K05847
metaerg.pl|08793	K02010
metaerg.pl|08793	K02045
metaerg.pl|08793	K11072
metaerg.pl|08793	K01996
metaerg.pl|08793	K02071
metaerg.pl|08793	K06861
metaerg.pl|08795	K02806
metaerg.pl|08795	K02769
metaerg.pl|08795	K02768
metaerg.pl|08795	K02770
metaerg.pl|08795	K11202
metaerg.pl|08795	K11203
metaerg.pl|08795	K02794
metaerg.pl|08795	K11201
metaerg.pl|08795	K11200
metaerg.pl|08795	K02793
metaerg.pl|08795	K11198
metaerg.pl|08795	K11199
metaerg.pl|08795	K02795
metaerg.pl|08800	K00640
metaerg.pl|08800	K01835
metaerg.pl|08800	K00677
metaerg.pl|08800	K00975
metaerg.pl|08800	K01840
metaerg.pl|08800	K04042
metaerg.pl|08800	K02536
metaerg.pl|08800	K00963
metaerg.pl|08800	K00674
metaerg.pl|08800	K11528
metaerg.pl|08800	K00966
metaerg.pl|08800	K00972
metaerg.pl|08800	K05822
metaerg.pl|08801	K00979
metaerg.pl|08802	K01082
metaerg.pl|08807	K13411
metaerg.pl|08807	K00380
metaerg.pl|08807	K00326
metaerg.pl|08807	K00245
metaerg.pl|08807	K00235
metaerg.pl|08807	K00366
metaerg.pl|08807	K14581
metaerg.pl|08807	K00240
metaerg.pl|08807	K00529
metaerg.pl|08807	K16161
metaerg.pl|08809	K00262
metaerg.pl|08809	K00261
metaerg.pl|08814	K06131
metaerg.pl|08825	K02826
metaerg.pl|08832	K11753
metaerg.pl|08833	K14535
metaerg.pl|08833	K17865
metaerg.pl|08835	K15986
metaerg.pl|08836	K14509
metaerg.pl|08836	K11520
metaerg.pl|08836	K07769
metaerg.pl|08836	K12767
metaerg.pl|08836	K11383
metaerg.pl|08836	K02486
metaerg.pl|08836	K10125
metaerg.pl|08836	K11629
metaerg.pl|08836	K11357
metaerg.pl|08836	K04757
metaerg.pl|08836	K13040
metaerg.pl|08836	K10942
metaerg.pl|08836	K07647
metaerg.pl|08836	K07675
metaerg.pl|08836	K07717
metaerg.pl|08836	K01769
metaerg.pl|08836	K06379
